|ocrSubjNumT|,|ocrTitle|
|1.7.2.1.1|,|LARGE-SCALE FLIGHT MEASUREMENTS OF ZERO-LIFT DRAG AT MACH NUMBERS FROM 0.8 TO 1.6 OF A WING- BODY COMBINATION HAVING AN UNSWEPT 4.5-PERCENT-THICK WING WITH MODIFIED HEXAGONAL SECTIONS. Eugene D. Schult. March 23, 1951. 14p. diagrs., photos., tab. (NACA RM L51A15) |
|1.7.2.1.1|,|DRAG INTERFERENCE BETWEEN A POINTED CYLINDRICAL BODY AND TRIANGULAR WINGS OF VARIOUS ASPECT RATIOS AT MACH NUMBERS OF 1.50 AND 2.02. Elliott D. Katzen and George E. Kaattari. May 23, 1951. 45p. diagrs., photos., tabs. (NACA RM A51C27) |
|1.7.2.1.1|,|THE EFFECT ON ZERO-LIFT DRAG OF AN IN- DENTED FUSELAGE OR A THICKENED WING -ROOT MODIFICATION TO A 45° SWEPTBACK WING-BODY CONFIGURATION AS DETERMINED BY FLIGHT TESTS AT TRANSONIC SPEEDS. William B- Pepper. September 1951. 20p. diagrs., photos., 2 tabs. (NACA RM L51F15) |
|1.7.2.1.1|,|SOME EFFECTS OF FUSELAGE INTERFERENCE, WING INTERFERENCE AND SWEEPBACK ON THE DAMPING IN ROLL OF UNTAPEREi. /INGS AS DE- TERMINED BY TECHNIQUES EMPLOYING ROCKET-PROPELLED VEHICLES. William M. Bland, Jr., and Albert E. Dietz. October 1951. 27p. diagrs., photos. (NACA RM L51D25) |
|1.7.2.1.1|,|DAMPING IN ROLL OF STRAIGHT AND 45° SWEPT WINGS OF VARIOUS TAPER RATIOS DETERMINED AT HIGH SUBSONIC, TRANSONIC, AND SUPER- SONIC SPEEDS WITH ROCKET-POWERED MODELS. E. Claude Sanders, Jr. October 1951. 15p. diagrs. (NACA RM L51H14) |
|1.7.2.1.1|,|DAMPING IN ROLL OF MODELS WITH 45°, 60°, AND 70° DELTA WINGS DETERMINED AT HIGH SUBSONIC, TRANSONIC, AND SUPERSONIC SPEEDS WITH ROCKET-POWERED MODELS. E. Claude Sanders, Jr. June 1952. 18p. diagrs., photos. (NACA RM L52D22a) |
|1.7.2.1.1|,|EFFECT OF FUSELAGE INTERFERENCE ON THE DAMPING IN ROLL OF DELTA WINGS OF ASPECT RATIO 4 IN THE MACH NUMBER RANGE BETWEEN 0.6 AND 1.6 AS DETERMINED WITH ROCKET- PROPELLED VEHICLES. William M. Bland, Jr. July 1952. 13p. diagrs., photos. (NACA RM L52E13) |
|1.7.2.1.1|,|THE EFFECTS OF FUSELAGE SIZE ON THE LOW- SPEED LONGITUDINAL AERODYNAMIC CHARAC- TERISTICS OF A THIN 60° DELTA WING WITH AND WITHOUT A DOUBLE SLOTTED FLAP. John M. Riebe. February 1953. 24p. diagrs., photo., tab. (NACA RM L52L29a) |
|1.7.2.1.1|,|LARGE-SCALE FLIGHT MEASUREMENTS OF ZERO-LIFT DRAG AND LOW-LIFT LONGITUDINAL CHARACTERISTICS OF A DIAMOND-WING— BODY COMBINATION AT MACH NUMBERS FROM 0.725 TO 1.54. Harvey A. Wallskog and John D. Morrow. April 1953. 18p. diagrs., photo., tab (NACA RM L53C17) |
|1.7.2.1.1|,|EXPERIMENTAL INVESTIGATION OF THE EF- FECTS OF PLAN-FORM TAPER ON THE AERO- DYNAMIC CHARACTERISTICS OF SYMMETRICAL UNSWEPT WINGS OF VARYING ASPECT RATIO. Edwin C. Allen. May 1953. 53p. diagrs., photos., tab. (NACA RM A53C19) |
|1.7.2.1.1|,|WIND-TUNNEL INVESTIGATION AT LOW SPEED OF THE EFFECT OF VARYING THE RATIO OF BODY DIAMETER TO WING SPAN FROM 0.1 TO 0.8 ON THE AERODYNAMIC CHARACTERISTICS IN PITCH OF A 45° SWEPTBACK-WING— BODY COMBINATION. Harold S. Johnson. November 1953. 32p. diagrs.. photo., tab. (NACA RM L53J09a) |
|1.7.2.1.1|,|INVESTIGATION OF A CANARD MISSILE CON- FIGURATION (NACA RM-4) IN THE LANGLEY 9 -INCH SUPERSONIC TUNNEL AT MACH NUMBERS OF 1.62 AND 1.93. Carl E. Grigsby. June 1954. 24p. diagrs., photo. (NACA RML54E20) |
|1.7.2.1.1|,|DOWNWASH SURVEY BEHIND TWO LOW-ASPECT- RATIO VARIABLE-INCIDENCE WINGS IN COMBI- NATION WITH THREE DIFFERENT SIZE FUSE- LAGES AT A MACH NUMBER OF 0.25. Edward J. Hopkins and Norman E. Sorensen. March 1955. 54p. diagrs., photos., tab. (NACA RM A55A07) |
|1.7.2.1.1|,|GENERAL THEORY OF WAVE -DRAG REDUCTION FOR COMBINATIONS EMPLOYING QUASI- CYLINDRICAL BODIES WITH AN APPLICATION TO SWEPT-WING AND BODY COMBINATIONS. Jack N. Nielsen. June 1955. 74p. diagrs. {NACA RM A55B07) |
|1.7.2.1.1|,|FLIGHT INVESTIGATION AT MACH NUMBERS FROM 0.6 TO 1.7 TO DETERMINE DRAG AND BASE PRESSURES ON A BLUNT-TRAILING-EDGE AIRFOIL AND DRAG OF DIAMOND AND CIRCULAR- ARC AIRFOILS AT ZERO LIFT. John D. Morrow and Ellis Katz. November 1955. 19p. diagrs., photos. (NACA TN 3548. Supersedes RM LSOElSa) |
|1.7.2.1.1|,|MEASUREMENTS OF THE EFFECT OF TRAILING- EDGE THICKNESS ON THE ZERO-LIFT DRAG OF THIN LOW-ASPECT-RATIO WINGS. John D. Morrow. November 1955. lip. diagrs., photo. (NACA TN 3550. Supersedes RM L50F26) |
|1.7.2.1.1|,|A THEORETICAL STUDY OF THE AERODYNAMICS OF SLENDER CRUCIFORM-WING ARRANGEMENTS AND THEIR WAKES. John R. Spreiter and Alvin H. Sacks. March 1956. i, 67p. diagrs., photos., tabs. (NACA TN 3528) |
|1.7.2.1.1|,|REDUCTION OF WAVE DRAG OF WING-BODY COMBINATIONS AT SUPERSONIC SPEEDS THROUGH BODY DISTORTIONS. William C, Pitts. April 1956. 9p. diagrs. (NACA RM A56B10) |
|1.7.2.1.1|,|THEORETICAL PRESSURE DISTRIBUTIONS FOR SOME SLENDER WING-BODY COMBINATIONS AT ZERO LIFT. Paul F. Byrd. April 1956. 39p. diagrs. (NACA TN 3674. Supersedes RM A54J07) |
|1.7.2.1.1|,|COMPARISON BETWEEN EXPERIMENTAL AND PREDICTED DOWNWASH AT A MACH NUMBER OF 0.25 BEHIND A WING-BODY COMBINATION HAVING A TRIANGULAR WING OF ASPECT RATIO 2.0. Norman E. Sorensen and Edward J. Hopkins. May 1956. 29p. diagrs., photos. (NACA TN 3720) |
|1.7.2.1.2|,|FLIGHT INVESTIGATIONS AT HIGH -SUBSONIC, TRANSONIC, AND SUPERSONIC SPEEDS TO DE- TERMINE ZERO-LIFT DRAG OF FIN-STABILIZED BODIES OF REVOLUTION HAVING FINENESS RATIOS OF 12.5, 8.91, AND 6.04 AND VARYING POSITIONS OF MAXIMUM DIAMETER. Roger G. Hart and Ellis R. Katz. November 30, 1949. 36p. diagrs., photos. (NACA RM L9I30) |
|1.7.2.1.2|,|LARGE-SCALE FLIGHT MEASUREMENTS OF ZERO- LIFT DRAG AT MACH NUMBERS FROM 0.86 TO 1.5 OF A WING -BODY COMBINATION HAVING A 60° TRIANGULAR WING WITH NACA 65A003 SECTIONS. Robert L. Nelson. June 1, 1950. lOp. diagrs., photos., tab. (NACA RM L50D26) |
|1.7.2.1.2|,|AERODYNAMIC CHARACTERISTICS OF NACA RM- 10 MISSILE IN 8- BY 6-FOOT SUPERSONIC WIND TUNNEL AT MACH NUMBERS FROM 1.49 TO 1.98. 11 - PRESENTATION AND ANALYSIS OF FORCE MEASUREMENTS. Fred T. Esenwein, Leonard J. Obery, and Carl F. Schueller. July 21, 1950. 34p diagrs., photo. (NACA RM E50D28) |
|1.7.2.1.2|,|PRESSURE MEASUREMENTS ON A SHARPLY CON- VERGING FUSELAGE AFTERBODY WITH JET ON AND OFF AT MACH NUMBERS FROM 0.8 TO 1.6. William E. Stoney, Jr., and Ellis Katz. August 10, 1950. 18p. diagrs., photos. (NACA RM L50F06) |
|1.7.2.1.2|,|LARGE-SCALE FLIGHT MEASUREMENTS OF ZERO-LIFT DRAG AT MACH NUMBERS FROM 0.8 TO 1.6 OF A WING- BODY COMBINATION HAVING AN UNSWEPT 4.5-PERCENT-THICK WING WITH MODIFIED HEXAGONAL SECTIONS. Eugene D. Schult. March 23, 1951. 14p. diagrs., photos., tab. (NACARM L51A15) |
|1.7.2.1.2|,|AERODYNAMIC CHARACTERISTICS OF THE NACA RM-10 RESEARCH MISSILE IN THE AMES 1- BY 3 -FOOT SUPERSONIC WIND TUNNEL NO. 2 - PRESSURE AND FORCE MEASUREMENTS AT MACH NUMBERS OF 1.52 AND 1.98. Edward W. Perkins, Forrest E. Go wen and Leland H. Jorgensen. September 1951. 37p. diagrs. (NACA RM A51G13) |
|1.7.2.1.2|,|PRESSURE DISTRIBUTIONS AT MACH NUMBERS FROM 0.6 TO 1.9 MEASURED IN FREE FLIGHT ON A PARABOLIC BODY OF REVOLUTION WITH SHARPLY CONVERGENT AFTERBODY. William E. Stoney, Jr. April 1952. 34p. diagrs., photos. (NACARM L51L03) |
|1.7.2.1.2|,|EFFECT OF CAMBER AND TWIST ON THE STA- BILITY CHARACTERISTICS OF MODELS HAVING A 45° SWEPT WING AS DETERMINED BY THE FREE- FALL METHOD AT TRANSONIC SPEEDS. Maurice D. White. August 1952. 35p. diagrs., photos., tab. (NACA RM A52F16) |
|1.7.2.1.2|,|EFFECTS OF STABILIZING FINS AND A REAR- SUPPORT STING ON THE BASE PRESSURES OF A BODY OF REVOLUTION IN FREE FLIGHT AT MACH NUMBERS FROM 0.7 TO 1.3. Roger G. Hart. September 1952. 19p. diagrs., photos., tab. {NACA RM L52E06) |
|1.7.2.1.2|,|INVESTIGATION OF THE AERODYNAMIC CHARAC- TERISTICS OF THE NACA RM-10 MISSILE (WITH FINS) AT A MACH NUMBER OF 1.62 IN THE LANGLEY 9-INCH SUPERSONIC TUNNEL. Donald E. Coletti. December 1952. 21p. diagrs. (NACA RML52J23a) |
|1.7.2.1.2|,|LARGE-SCALE FLIGHT MEASUREMENTS OF ZERO -LIFT DRAG AND LOW -LIFT LONGITUDINAL CHARACTERISTICS OF A DIAMOND-WING— BODY COMBINATION AT MACH NUMBERS FROM 0.725 TO 1.54. Harvey A. Wallskog and John D. Morrow. April 1953. 18p. diagrs., photo., tab. {NACA RM L53C17) |
|1.7.2.1.2|,|AN EXPERIMENTAL AND THEORETICAL INVES- TIGATION AT HIGH SUBSONIC SPEEDS OF THE EFFECTS OF HORIZONTAL-TAIL HEIGHT ON THE AERODYNAMIC CHARACTERISTICS IN SIDESLIP OF AN UNSWEPT, UNTAPERED TAIL ASSEMBLY. Harleth G. Wiley and Donald R. Riley. December 1953. 71p. diagrs., tab. (NACA RM L53J19) |
|1.7.2.1.2|,|LONGITUDINAL STABILITY AND DRAG CHAR- ACTERISTICS OF A FIN-STABILIZED BODY OF REVOLUTION WITH A FINENESS RATIO OF 12 AS MEASURED BY THE FREE-FALL METHOD. Max C. Kurbjun. June 1954. 19p. diagrs., photos., tab. (NACA RM L54E13) |
|1.7.2.1.2|,|INVESTIGATION OF A CANARD MISSILE CON- FIGURATION (NACA RM-4) IN THE LANGLEY 9-INCH SUPERSONIC TUNNEL AT MACH NUMBERS OF 1.62 AND 1.93. Carl E. Grigsby. June 1954. 24p. djagrs., photo. (NACA RM L54E20) |
|1.7.2.1.2|,|AN INVESTIGATION OF THE CHARACTERISTICS OF THE NACA RM-10 (WITH AND WITHOUT FINS) IN THE LANGLEY 11-INCH HYPERSONIC TUNNEL AT A MACH NUMBER OF 6.9. William D. McCauley and William V. Feller. November 1954. 37p. diagrs., photos. (NACA RM L54I03) |
|1.7.2.1.3|,|AERODYNAMIC INVESTIGATION OF A PARABOLIC BODY OF REVOLUTION AT MACH NUMBER OF 1.92 AND SOME EFFECTS OF AN ANNULAR JET EXHAUSTING FROM THE BASE. Eugene S. Love. Februarys, 1950. 75p. diagrs., photos., tab (NACA RM L9K09) |
|1.7.2.1.3|,|PRESSURE MEASUREMENTS ON A SHARPLY CON- VERGING FUSELAGE AFTERBODY WITH JET ON AND OFF AT MACH NUMBERS FROM 0.8 TO 1.6. William E. Stoney, Jr., and Ellis Katz. August 10, 1950. 18p. diagrs., photos. (NACA RM L50F06) |
|1.7.2.1.3|,|PRELIMINARY INVESTIGATION OF EFFECTIVE- NESS OF BASE BLEED IN REDUCING DRAG OF BLUNT-BASE BODIES IN SUPERSONIC STREAM. Edgar M. Cortright, Jr., and Albert H. Schroeder. March 9, 1951. 23p. diagrs., photos. (NACA RM E51A26) |
|1.7.2.1.4|,|INVESTIGATION OF A THIN WING OF ASPECT RATIO 4 IN THE AMES 12-FOOT PRESSURE WIND TUNNEL. V - STATIC LONGITUDINAL STABILITY AND CONTROL THROUGHOUT THE SUBSONIC SPEED RANGE OF A SEMISPAN MODEL OF A SUPERSONIC AIRPLANE. Ben H. Johnson, Jr. , and Francis W. Rollins. December 8, 1949. 130p. diagrs., photos. (NACA RM A9I01) |
|1.7.2.1.4|,|THE STATIC LONGITUDINAL CHARACTERISTICS AT MACH NUMBERS UP TO 0.95 OF A TRIANGULAR-WING CANARD MODEL HAVING A TRIANGULAR CONTROL. Jack D. Stephenson and Ralph Selan. December 1951. 72p. diagrs., photo. (NACA RM A51I07) |
|1.7.2.1.4|,|EFFECT OF CAMBER AND TWIST ON THE STA- BILITY CHARACTERISTICS OF MODELS HAVING A 45° SWEPT WING AS DETERMINED BY THE FREE- FALL METHOD AT TRANSONIC SPEEDS. Maurice D. White. August 1952. 35p. diagrs., photos., tab. (NACA RM A52F16) |
|1.7.2.1.4|,|LONGITUDINAL STABILITY AND CONTROL CHAR- ACTERISTICS OF A CANARD MISSILE CONFIGURA- TION FOR MACH NUMBERS FROM 1.1 TO 1.93 AS DETERMINED FROM FREE-FLIGHT AND WIND- TUNNEL INVESTIGATIONS. Howard J. Curfman, Jr., and Carl E. Grigsby. August 1952. 28p. diagrs., tab. (NACA RM L52F06) |
|1.7.2.1.4|,|INVESTIGATION OF A CANARD MISSILE CON- FIGURATION (NACA RM-4) IN THE LANGLEY 9-INCH SUPERSONIC TUNNEL AT MACH NUMBERS OF 1.62 AND 1.93. Carl E. Grigsby. June 1954. 24p. diagrs., photo. (NACA RM L54E20) |
|1.7.2.1.4|,|VORTEX INTERFERENCE ON SLENDER AIR- PLANES. Alvin H. Sacks. November 1955. 19p. diagr. (NACA TN 3525) |
|1.7.2.1.4|,|DETERMINATION OF VORTEX PATHS BY SERIES EXPANSION TECHNIQUE WITH APPLICATION TO CRUCIFORM WINGS. Alberta Y. Alksne. April 1956. 40p. diagrs., photos. (NACA TN 3670) |
|1.7.2.2|,|FREE-FLIGHT INVESTIGATION OF CONTROL EF- FECTIVENESS OF FULL-SPAN, 0.2-CHORD PLAIN AILERONS AT HIGH SUBSONIC, TRANSONIC, AND SUPERSONIC SPEEDS TO DETERMINE SOME EF- FECTS OF WING SWEEPBACK, TAPER, ASPECT RATIO, AND SECTION-THICKNESS RATIO. Carl A. Sandahl. August 13, 1947. 16p. diagrs., photos., tab. (NACA RM L7F30) |
|1.7.2.2|,|LOW-SPEED WIND-TUNNEL TESTS OF A PILOT- LESS AIRCRAFT HAVING HORIZONTAL AND VERTICAL WINGS AND CRUCIFORM TAIL. N. Mastrocola and A. Assadourian. August 19, 1947. lOOp. diagrs., photos., tab. (NACA RM L6J18a) |
|1.7.2.2|,|THE LONGITUDINAL STABILITY, CONTROL EF- FECTIVENESS, AND CONTROL HINGE-MOMENT CHARACTERISTICS OBTAINED FROM A FLIGHT INVESTIGATION OF A CANARD MISSILE CONFIG- URATION AT TRANSONIC AND SUPERSONIC SPEEDS. Roy J. Niewald and Martin T. Moul. November 24, 1950. 43p. diagrs., photos. (NACA RM L50I27) |
|1.7.2.2|,|LONGITUDINAL STABILITY AND CONTROL CHAR- ACTERISTICS FROM A FLIGHT INVESTIGATION OF A CRUCIFORM CANARD MISSILE CONFIGURA- TION HAVING AN EXPOSED WING-CANARD AREA RATIO OF 16:1. Martin T. Moul and Andrew R. Wineman. June 1952. 32p. diagrs., photos. (NACA RM L52D24a) |
|1.7.2.2|,|LONGITUDINAL STABILITY AND CONTROL CHAR- ACTERISTICS OF A CANARD MISSILE CONFIGURA- TION FOR MACH NUMBERS FROM 1.1 TO 1.93 AS DETERMINED FROM FREE-FLIGHT AND WIND- TUNNEL INVESTIGATIONS. Howard J. Curfman, Jr., and Carl E. Grigsby! August 1952. 28p. diagrs., tab. (NACA RM L52F06) |
|1.7.2.2|,|INVESTIGATION OF THE AERODYNAMIC CHARAC- TERISTICS OF THE NACA RM-10 MISSILE (WITH FINS) AT A MACH NUMBER OF 1.62 IN THE LANGLEY 9-INCH SUPERSONIC TUNNEL. Donald E. Colettk December ia&amp;2_ 21p. diagrs. (NACA RM L52J23a) |
|1.7.2.2|,|DRAG AND HEAT TRANSFER ON A PARABOLIC BODY OF REVOLUTION (NACA RM-10) IN FREE FLIGHT TO MACH'NUMBER 2 WITH BOTH CON- STANT AND VARYING REYNOLDS NUMBER AND HEATING EFFECTS ON TURBULENT SKIN FRIC- TION. Joseph P. Maloney. June 1954. 34p. diagrs., photo. (NACA RM L54D06) |
|1.7.2.2|,|INVESTIGATION OF A CANARD MISSILE CON- FIGURATION (NACA RM-4) IN THE LANGLEY 9-INCH SUPERSONIC TUNNEL AT MACH NUMBERS OF 1.62 AND 1.93. Carl E. Grigsby. June 1954. 24p. diagrs., photo. (NACA RM L54E20) |
|1.7.2.2|,|AN INVESTIGATION OF THE CHARACTERISTICS OF THE NACA RM-10 (WITH AND WITHOUT FINS) IN THE LANGLEY 11-INCH HYPERSONIC TUNNEL AT A MACH NUMBER OF 6.9. William D. McCauley and William V. Feller. November 1954. 37p. diagrs., photos. (NACA RM L54I03) |
|1.7.2.2|,|CORRELATION OF SUPERSONIC CONVECTIVE HEAT -TRANSFER COEFFICIENTS FROM MEAS- UREMENTS OF THE SKIN TEMPERATURE OF A PARABOLIC BODY OF REVOLUTION (NACA RM-10); Leo T. Chauvin and Carlos A. deMoraes. March 1956. 38p. diagrs., photo., tabs. (NACA TN 3623. Supersedes NACA RM L51A18) |
|1.7.3|,|SIMPLIFIED PROCEDURES AND CHARTS FOR THE RAPID ESTIMATION OF BENDING FREQUENCES OF ROTATING BEAMS. Robert T. Yntema. June 1955. ii, 90p. diagrs., 6 tabs. (NACA TN 3459. Supersedes and extends RM L54G02) |
|1.7.3|,|PERFORMANCE ANALYSIS OF FKED- AND FREE- TURBINE HELICOPTER ENGINES. Richard P. Krebs and William S. Miller, Jr. June 1956. 49p. diagrs. (NACA TN 3654) |
|1.7.3.1|,|SUPPLEMENTARY CHARTS FOR ESTIMATING PERFORMANCE OF HIGH-PERFORMANCE HELI- COPTERS. Robert J. Tapscott and Alfred Gessow. July 1955. 31p. diagrs. (NACA TN 3482) |
|1.7.3.1|,|CHARTS FOR ESTIMATING ROTOR-BLADE FLAP- PING MOTION OF HIGH-PERFORMANCE HELICOP- TERS. Robert J. Tapscott and Alfred Gessow. March 1956. 19p. diagrs. (NACA TN 3616) |
|1.7.3.2|,|STUDIES OF THE SPEED STABnJTY OF A TAN- DEM HELICOPTER IN FORWARD FLIGHT. Robert J. Tapscott and Kenneth B. Amer. August 1953. 35p. diagrs., photos., tab. (NACA RM L53F15a) |
|1.7.3.2|,|THE NORMAL COMPONENT OF THE INDUCED VELOCITY IN THE VICINITY OF A LIFTING ROTOR AND SOME EXAMPLES OF ITS APPLICATION. Walter Castles, Jr. and Jacob Henri De Leeuw, Georgia Institute of Technology. 1954. ii, 15p. diagrs., 3 tabs. (NACA Rept. 1184. Formerly TN 2912) |
|1.7.3.2|,|THEORETICAL AND EXPERIMENTAL INVESTIGA- TION OF MUFFLERS WITH COMMENTS ON ENGINE-EXHAUST MUFFLER DESIGN. Don D. Davis, Jr., George M. Stokes, Dewey Moore, and George L. Stevens, Jr. 1954. iv, 47p. diagrs., photos., tabs. (NACA Rept. 1192. Supersedes TN 2893; TN 2943) |
|1.7.3.2|,|METHOD FOR STUDYING HELICOPTER LONGITU- DINAL MANEUVER STABILITY. Kenneth B. Amer. 1954, ii, 17p. diagrs., photos., tabs. (NACA Rept. 1200. Supersedes TN 3022) |
|1.7.3.2|,|STUDIES OF THE LATERAL -DIRECTIONAL FLY- ING QUALITIES OF A TANDEM HELICOPTER IN FORWARD FLIGHT. Kenneth B. Amer and Robert J. Tapscott. 1954. ii, 15p. diagrs., photos., tab. (NACA Rept. 1207. Supersedes TN 2984) |
|1.7.3.2|,|INVESTIGATION OF A PULSE-JET-POWERED HELICOPTER ROTOR ON THE LANGLEY HELI- COPTER TEST TOWER. Edward J. Radin and Paul J. Carpenter. February 1954. 23p. diagrs., photos. (NACA RM L53L15) |
|1.7.3.2|,|METHODS FOR OBTAINING DESIRED HELICOPTER STABILITY CHARACTERISTICS. F. B. Gustafson and Robert J. Tapscott. August 1954. 12p. tabs. (NACA RM L54F30) |
|1.7.3.2|,|METHODS OF PREDICTING HELICOPTER STABIL- ITY. Robert J. Tapscott and F. B. Gustafson. November 1954. 15p. diagrs. (NACA RM L54G05) |
|1.7.3.2|,|CHARTS FOR ESTIMATING TAIL-ROTOR CONTRI- BUTION TO HELICOPTER DIRECTIONAL STABIL- ITY AND CONTROL IN LOW-SPEED FLIGHT. Kenneth B. Amer and Alfred Gessow. 1955. ii, 22p. diagrs., photo., tabs. (NACA Rept. 1216. Supersedes TN 3156) |
|1.7.3.2|,|SUPPLEMENTARY CHARTS FOR ESTIMATING PERFORMANCE OF HIGH-PERFORMANCE HELI- COPTERS. Robert J. Tapscott and Alfred Gessow. July 1955. 31p. diagrs. (NACA TN 3482) |
|1.7.3.2|,|GUST-TUNNEL INVESTIGATION OF THE EFFECT OF A SHARP -EDGE GUST ON THE FLAPWISE BLADE BENDING MOMENTS OF A MODEL HELI- COPTER ROTOR. Domenic J. Maglieri and Thomas D. Reisert. August 1955. 24p. diagrs., photos. (NACA TN 3470) |
|1.7.3.2|,|NOTE ON HOVERING TURNS WITH TANDEM HELICOPTERS. John P. Reeder and Robert J. Tapscott. September 1955. 5p. photo. (NACA RM L55G21) |
|1.7.3.2|,|HELICOPTER INSTRUMENT FLIGHT AND PRECI- SION MANEUVERS AS AFFECTED BY CHANGES IN DAMPING IN ROLL, PITCH, AND YAW. James B. Whitten, John P. Reeder, and Aimer D. Crim. November 1955. 14p. diagrs., photos. (NACA TN 3537) |
|1.7.3.2|,|INVESTIGATION OF THE PROPULSP7E CHARAC- TERISTICS OF A HELICOPTER-TYPE PULSE-JET ENGINE OVER A RANGE OF MACH NUMBERS AND ANGLE OF YAW. Paul J. Carpenter, James P. Shivers, and Edwin E. Lee, Jr. January 1956. 24p. diagrs., photos, (NACA TN 3625) |
|1.7.3.2|,|EFFECT OF TRANSVERSE BODY FORCE ON CHAN- NEL FLOW WITH SMALL HEAT ADDITION. Simon Ostrach and Franklin K. Moore. February 1956. 31p. diagrs. (NACA TN 3594) |
|1.7.3.2|,|CHARTS FOR ESTIMATING ROTOR-BLADE FLAP- PING MOTION OF HIGH-PERFORMANCE HELICOP- TERS. Robert J. Tapscott and Alfred Gessow. March 1956. 19p. diagrs. (NACA TN 3616) |
|1.7.3.2|,|WIND-TUNNEL INVESTIGATION OF EFFECTS OF FUSELAGE CROSS-SECTIONAL SHAPE, FUSE- LAGE BEND, AND VERTICAL-TAIL SIZE ON DI- RECTIONAL CHARACTERISTICS OF NONOVERLAP-TYPE HELICOPTER FUSELAGE MODELS WITHOUT ROTORS. James L. Williams. March 1956. 39p. diagrs., photos. (NACA TN 3645) |
|1.7.3.2|,|NORMAL COMPONENT OF INDUCED VELOCITY IN THE VICINITY OF A LIFTING ROTOR WITH A NON- UNIFORM DISK LOADING. Harry H. Heyson and S. Katzoff. April 1956. i, 45p. diagrs. (NACA TN 3690) |
|1.7.3.2|,|ANALYSIS AND-COMPARISON WITH THEORY OF FLOW-FIELD MEASUREMENTS NEAR A LIFTING ROTOR IN THE LANGLEY FULL-SCALE TUNNEL. Harry H. Heyson. April 1956. 162p. diagrs., photos., tab. (NACA TN 3691) |
|1.7.6|,|PRELIMINARY INVESTIGATION AT SUBSONIC AND TRANSONIC SPEEDS OF THE AERODYNAMIC CHARACTERISTICS OF A BIPLANE COMPOSED OF A SWEPTBACK AND A SWEPT FORWARD WING JOINED AT THE TIPS. Jones F. Can ill and Dexter H. Stead. March 1954. 19p. diagrs., photos. (NACA RM L53L24b) |
|1.8|,|SOME FACTORS AFFECTING AUTOMATIC CON- TROL OF AIRPLANES. Charles W. Mathews. February 1952. 15p. diagrs. (NACA RM L52A30) |
|1.8|,|STUDIES OF THE SPEED STABILITY OF A TAN- DEM HELICOPTER IN FORWARD FLIGHT.. Robert J. Tapscott and Kenneth B. Amer. August 1953. 35p. diagrs., photos., tab. (NACA RM L53F15a) |
|1.8|,|METHOD FOR STUDYING HELICOPTER LONGITU- DINAL MANEUVER STABILITY. Kenneth B. Amer. 1954, ii, 17p. diagrs., photos., tabs. (NACA Rept. 1200. Supersedes TN 3022) |
|1.8|,|STUDIES OF THE LATERAL-DIRECTIONAL FLY- ING QUALITIES OF A TANDEM HELICOPTER IN FORWARD FLIGHT. Kenneth B. Amer and Robert J. Tapscott. 1954. ii, 15p. diagrs., photos., tab. (NACA Rept. 1207. Supersedes TN 2984) |
|1.8|,|METHODS FOR OBTAINING DESIRED HELICOPTER STABILITY CHARACTERISTICS. F. B. Gustafson and Robert J. Tapscott. August 1954. 12p. tabs. (NACA RM L54F30) |
|1.8|,|METHODS OF PREDICTING HELICOPTER STABILITY. Robert J. Tapscott and F. B. Gustafson. November 1954. 15p. diagrs. (NACA RM LG4G05) |
|1.8|,|HELICOPTER INSTRUMENT FLIGHT AND PRECI- SION MANEUVERS AS AFFECTED BY CHANGES IN DAMPING IN ROLL, PITCH, AND YAW. James B. Whitten, John P. Reeder, and Aimer D. Crim. November 1955. 14p, diagrs., photos. (NACA TN 3537) |
|1.8.1|,|VORTEX INTERFERENCE ON SLENDER AIR- PLANES. Alvin H. Sacks. November 1955. 19p. diagr. (NACA TN 3525) |
|1.8.1|,|ACOUSTIC ANALYSIS OF RAM-JET BUZZ. Harold Mirels. November 1955. 33p diagrs. (NACA TN 3574) |
|1.8.1.1|,|DOWNWASH AND SIDEWASH FIELDS BEHIND CRUCIFORM WINGS. John R. Spreiter. January 1952. 18p. photos., diagrs. (NACA RM A51L17) |
|1.8.1.1|,|EFFECTS OF STABILIZING FINS AND A REAR- SUPPORT STING ON THE BASE PRESSURES OF A BODY OF REVOLUTION IN FREE FLIGHT AT MACH NUMBERS FROM 0.7 TO 1.3. Roger G. Hart. September 1952. 19p. diagrs., photos., tab. 'NACA RM L52E06) |
|1.8.1.1|,|LARGE-SCALE LOW-SPEED WIND-TUNNEL TESTS OF A MODEL HAVING A 60° DELTA HORIZONTAL CANARD CONTROL SURFACE AND WING TO OB- TAIN STATIC -LONGITUDINAL -STABILITY AND CANARD-SURFACE HINGE-MOMENT DATA. Dale L. Burrows. June 1954. 21p. diagrs. (NACA RM L54D16a) |
|1.8.1.1.1|,|LOW -SPEED WIND-TUNNEL TESTS OF A PILOT - LESS AIRCRAFT HAVING HORIZONTAL AND VERTICAL WINGS AND CRUCIFORM TAIL. N. Mastrocola and A. Assadourian. August 19, 1947. lOOp. diagrs., photos., tab. (NACA RM L6J18a) |
