|ocrSubjNumT|,|ocrTitle|
|1.7.1.2|,|LATERAL STABILITY AND CONTROL CHARACTER- ISTICS OF THE CONVAIR XF-92A DELTA-WING AIRPLANE AS MEASURED IN FLIGHT. Thomas R. Slsk and Duane O. Muhleman. May 1955. 55p. diagrs., photos., tabs. (NACA RM H55A17) |
|1.7.1.2|,|STUDY OF SOME EFFECTS OF STRUCTURAL FLEXIBILITY ON THE LONGITUDINAL MOTIONS AND LOADS AS OBTAINED FROM FLIGHT MEAS- UREMENTS OF A SWEPT -WING BOMBER. James J. Donegan and Carl R. Huss. May 1955. 53p. diagrs., tabs. (NACA RM L54L16) |
|1.7.1.2|,|PRELIMINARY RESULTS FROM FLIGHT MEASURE- MENTS IN GRADUAL-TURN MANEUVERS OF THE WING LOADS AND THE DISTRIBUTION OF LOAD AMONG THE COMPONENTS OF A BOEING B-47A AIRPLANE. T. V. Cooney, William H. Andrews, and William A. McGowan. June 1955. 20p. diagrs., photo., tab. (NACA RM L55B02) |
|1.7.1.2|,|STABILITY AND CONTROL CHARACTERISTICS OBTAINED DURING DEMONSTRATION OF THE DOUGLAS X-3 RESEARCH AIRPLANE. Richard E. Day and Jack Fischel. July 1955. 51p. diaers., photos., tab. (NACA RM H55E16) |
|1.7.1.2|,|EFFECT OF SEVERAL WING MODIFICATIONS ON THE LOW-SPEED STALLING CHARACTERISTICS OF THE DOUGLAS D-558-II RESEARCH AIRPLANE. Jack Fischel and Donald Reisert. July 1956. 62p. diagrs., photos., tabs. (NACA RM H55E31a) |
|1.7.1.2|,|INVESTIGATION AT HIGH SUBSONIC SPEEDS OF THE EFFECTS OF VARIOUS UNDERWING EXTERNAL-STORE ARRANGEMENTS ON THE AERODYNAMIC CHARACTERISTICS OF A 1/16- SCALE MODEL OF THE DOUGLAS D- 558-0 RESEARCH A DIP LANE. H. Norman Silvers and Thomas J. King, Jr. July 1955. 59p. diagrs., photos., tab. (NACA RM L55D11) |
|1.7.1.2|,|FLIGHT MEASUREMENTS OF THE LATERAL RESPONSE CHARACTERISTICS OF THE CONVAUt XF-92A DELTA-WING AIRPLANE. Euclid C. Holleman. August 1955. 37p. diagrs., tabs. (NACA RM H55E26) |
|1.7.1.2|,|A FLIGHT INVESTIGATION OF THE HANDLING CHARACTERISTICS OF A FIGHTER AIRPLANE CONTROLLED THROUGH AUTOMATIC-PILOT CONTROL SYSTEMS. S. A. Sjoberg. September 1955. 12p. diagrs., tabs. (NACA RM L55F01b) |
|1.7.1.2|,|AERODYNAMIC CHARACTERISTICS AT MACH NUM- BERS FROM 0.7 TO 1.75 OF A FOUR-ENGINE SWEPT -WING AIRPLANE CONFIGURATION AS OBTAINED FROM A ROCKET -PROPELLED MODEL TEST. Rowe Chapman, Jr. September 1955. 39p. diagrs., photos., tabs. (NACA RM L55F23) |
|1.7.1.2|,|FLIGHT MEASUREMENTS OF DIRECTIONAL STA- BILITY TO A MACH NUMBER OF 1.48 FOR AN AIRPLANE TESTED WITH THREE DIFFERENT VERTICAL TAIL CONFIGURATIONS. Hubert M. Drake, Thomas W. Finch, and James R. PeelP, October 1955. 22p. diagrs., photos,, tab. (NACA RM H55G26) |
|1.7.1.2|,|WING PRESSURE DISTRIBUTIONS OVER THE LIFT RANGE OF THE CONVAIR XF-92A DELTA-WING AIRPLANE AT SUBSONIC AND TRANSONIC SPEEDS, Earl R. Keener and Gareth H. Jordan. November 1955. 135p. diagrs., photos., tabs. (NACA RM H55G07) |
|1.7.1.2|,|WIND-TUNNEL MEASUREMENTS OF THE DYNAMIC CROSS DERIVATIVE C ROLLING MOMENT DUE TO YAWING VELOCITY AND TO ACCELERATION IN SIDESLIP) OF THE DOUGLAS D-558-II AIRPLANE AND ITS COMPONENTS AT SUPERSONIC SPEEDS INCLUDING DESCRIPTION OF THE TECHNIQUE. William B. Boatright. November 1955. 57p. diagrs., photos. (NACARML55H16) |
|1.7.1.2|,|TRANSONIC WIND-TUNNEL INVESTIGATION OF THE EFFECTS OF EXTERNAL STORES AND STORE POSITION ON THE AERODYNAMIC CHARACTERIS- TICS OF A 1/16-SCALE MODEL OF THE DOUGLAS D-558-U RESEARCH AIRPLANE. Thomas C. Kelly. November 1955. 31p. diagrs., photos., tab. (NACA RM L55I07) |
|1.7.1.2|,|EFFECT OF LARGE NEGATIVE DIHEDRAL OF THE HORIZONTAL TAIL ON LONGITUDINAL. AND LAT- ERAL STABILITY CHARACTERISTICS OF A SWEPT-WING CONFIGURATION AT TRANSONIC SPEEDS. Donald D. Arabian. January 1956. 24p. diagrs., photos. (NACA RM L55I20) |
|1.7.1.2|,|MACH NUMBER MEASUREMENTS AND CALD3RA- TIONS DURING FLIGHT AT HIGH SPEEDS AND AT HIGH ALTITUDES INCLUDING DATA FOR THE D-558-n RESEARCH AIRPLANE. Cyril D. Brunn and Wendell H. Stillwell. March 1956. 31p. diagrs., tabs. (NACA RM H55J18) |
|1.7.1.2|,|FLIGHT MEASUREMENTS OF HORIZONTAL -TAIL LOADS ON THE DOUGLAS X-3 RESEARCH AIR- PLANE. Harriet J. Stephenson. April 1956. 33p. diagrs., photo., tab. (NACA RM H56A23) |
|1.7.1.2|,|A FLIGHT INVESTIGATION OF THE HANDLING CHARACTERISTICS OF A FIGHTER AIRPLANE CONTROLLED THROUGH AN ATTITUDE TYPE OF AUTOMATIC PILOT. S. A. Sjoberg, Walter R. Russ*U, and William L. Alford. April 1956. 60p. diagrs., photos., tabs- (NACA RM L56A12) |
|1.7.1.2|,|EFFECT OF FUSELAGE AIR BRAKES ON THE LONGITUDINAL STABILITY CHARACTERISTICS OF A SWEPT-WING FIGHTER MODEL AT TRANSONIC SPEEDS. Donald D. Arabian. April 1956. 22p. diagrs., photos. (NACA RM L 56 A 25a) |
|1.7.1.2|,|SOME NOTES ON THE VIOLENT LATERAL - LONGITUDINAL COUPLING MOTIONS OF THE DOUGLAS X-3 AIRPLANE IN AILERON ROLLS. Ra)pa W. Stone, Jr. May 1956. 35p. diagrs., tab. (NACA RM L5«C15) |
|1.7.1.2|,|EFFECT OF SEVERAL WING MODIFICATIONS ON THE SUBSONIC AND TRANSONIC LONGITUDINAL HANDLING QUALITIES OF THE DOUGLAS D-558-II RESEARCH AIRPLANE. Jack Fischel and Donald Reisert. June 1956. 57p. diagrs., photos., tabs. (NACA RM H56C30) |
|1.7.1.2|,|EFFECT OF WING SIZE AND AMOUNT OF INDEN- TATION ON APPLIC ABILITY OF TRANSONIC AREA RULE TO SWEPT-WING CONFIGURATIONS. James Rudyard Hall. July 1956. 33p. diagrs., photos., tabs. (NACA RM L55F03) |
|1.7.1.2|,|WIND-TUNNEL INVESTIGATION AT HIGH SUBSONIC SPEEDS OF JET, SPOILER, AND AILERON CON- TROLS ON A 1/16-SCALE MODEL OF THE DOUGLAS D-558-H RESEARCH AIRPLANE . Raymond D . Vogler. July 1956. 52p. diagrs., photo., tabs. (NACA RM L56E25) |
|1.7.1.2|,|STATISTICAL MEASUREMENTS OF LANDING CON- TACT CONDITIONS OF FIVE MILITARY AIRPLANES DURING ROUTINE DAYTIME OPERATIONS. Norman S. Silsby. August 1956. 17p. diagrs., tabs. (NACA RM L56F21a) |
|1.7.1.2|,|A SEMIEMPIRICAL PROCEDURE FOR ESTIMATING ' WING BUFFET LOADS IN THE TRANSONIC REGION. T. H. Skopinski and Wilber B. Huston. September 1S56. 22p. diagrs., tab. (NACA RM L56E01) |
|1.7.1.2|,|WIND-TUNNEL INVESTIGATION OF THE DAMPING IN ROLL OF THE DOUGLAS D-558-H RESEARCH AIRPLANE AND ITS COMPONENTS AT SUPERSONIC SPEEDS. Russell W. McDearmon. September 1956. 36p. diagrs., photos. (NACA RM L56F07) |
|1.7.1.2|,|WTND-TUNNEL MEASUREMENTS OF WING BUF- FETING ON 1/16-SCALE MODEL OF DOUGLAS D-558-D RESEARCH AIRPLANE. William B. Kemp, Jr., and Thomas J. King, Jr. September 1956. 34p. diagrs., photos., tabs. (NACA RM L56G31) |
|1.7.1.2|,|WING LOADS AND LOAD DISTRIBUTIONS THROUGH- OUT THE LIFT RANGE OF THE DOUGLAS X-3 RESEARCH ADIPLANE AT TRANSONIC SPEEDS. Earl R. Keener and Gareth H. Jordan. November 1956. 191p. diagrs., photo., tabs. (NACARMH56G13) |
|1.7.1.2|,|ANALYSIS OF THE VERTICAL-TAIL LOADS MEAS- URED DURING A FLIGHT INVESTIGATION AT TRANSONIC SPEEDS OF THE DOUGLAS X-3 RE- SEARCH AIRPLANE. William L. Marcy, Harriet J . Stephenson, and Thomas V. Cooney. November 1956. 32p. diagrs., photo., tab. (NACA RM H56H08) |
|1.7.1.2|,|LIFT -CURVE SLOPES DETERMINED IN FLIGHT ON A FLEXIBLE SWEPT-WING JET BOMBER. William S. Aiken, Jr M and Raymond A. Fisher. December 1956. 49p. diagrs., photos., tabs. (NACARM L56E21a) |
|1.7.1.2|,|HORIZONTAL-TAIL PARAMETERS AS DETER- MINED FROM FLIGHT-TEST TAIL LOADS ON A FLEXIBLE SWEPT-WING JET BOMBER. William S. Aiken, Jr., and Raymond A. Fisher. January 1957. 42p. diagrs., photos., tabs. (NACA RM L56J02) |
|1.7.1.2|,|AN ANALOG COMPUTER STUDY v¥ SEVERAL STA- BILITY AUGMENTATION SCHEMES DESIGNED TO ALLEVIATE ROLL-INDUCED INSTABILITY. Brent Y. Creer. February 1657. 50p. diagrs., tab. (NACA RM A56H30) |
|1.7.1.2|,|AN ANALYSIS OF VERTICAL-TAIL LOADS MEAS- URED IN FLIGHT ON A SWEPT-WING BOMBER AIRPLANE. WilUam A. McGowan and T- V. Cooney. May 1957. 53p. diagrs., photo., tabs. (NACA RM L57B19) |
|1.7.1.2|,|FLIGHT DATA PERTINENT TO BUFFETING AND MAXIMUM NORMAL-FORCE COEFFICIENT OF THE DOUGLAS X-3 RESEARCH AIRPLANE. Thomas F. Baker, James A. Martin, and Betty J. Scott, November 1957. 41p. diagrs., photo., tabs. (NACA RM H57H09) |
|1.7.1.2|,|FLIGHT INVESTIGATION OF THE TRANSONIC LONGITUDINAL AND LATERAL HANDLING QUAL- ITIES OF THE DOUGLAS X-3 RESEARCH AIRPLANE. Jack Fischel, Euclid C. Holleman, and Robert A. Tremant. December 1957. 61p. diagrs., photos., tab. (NACA RM H 57105) |
|1.7.1.2|,|ANALYSIS OF HORIZONTAL -TAIL LOADS IN PITCHING MANEUVERS ON A FLEXIBLE SWEPT- WING JET BOMBER. William S. Aiken, Jr. December 1957. 58p. diagrs., photo., tabs. (NACA TN 4191) |
|1.7.1.2|,|HIGH-SPEED LANDING LOADS MEASURED ON THE DOUGLAS X-3 RESEARCH AIRPLANE. William L. Marcy. February 1958. 24p. diagrs., photo., tabs. (NACA RM H57L06) |
|1.7.1.2|,|PRELIMINARY FLIGHT SURVEY OF FUSELAGE AND BOUNDARY -LAYER SOUND- PRESSURE LEVELS. Norman J. McLeod and Gareth H. Jordan. May 1958. 25p. diagrs., photos. (NACA RM H58B11) |
|1.7.1.2|,|AN EVALUATION OF EFFECTS OF FLEXIBILITY ON WING STRAINS IN ROUGH AIR FOR A LARGE SWEPT-WING AIRPLANE BY MEANS OF EXPERI- MENTALLY DETERMINED FREQUENCY -RESPONSE FUNCTIONS WITH AN ASSESSMENT OF RAN DOM - PROCESS TECHNIQUES EMPLOYED. Thomas L. Coleman, Harry Press, and May T. Meadows. July 3958. ii, 74p. diagrs., pboto., tabs. (NACA TN 4291) |
|1.7.1.2|,|WIND-TUNNEL INVESTIGATION OF THE AERO- DYNAMIC AND STRUCTURAL DEFLECTION CHAR- ACTERISTICS OF THE GOODYEAR INFLATOPLANE. Bennie W. Cocke, Jr. September 1958. 56p. diagrs., photos. (NACA RM L58E09) |
|1.7.1.3|,|ESTIMATED TRANSONIC FLYING QUALITIES OF A TAILLESS AIRPLANE BASED ON A MODEL INVES- TIGATION. Charles J. Donlan and Richard E. Kuhn. June 8, 1949. 63p. diagrs., photos., tabs. (NACA RM L9D08) |
|1.7.1.3|,|LOITERING AND RANGE PERFORMANCE OF TURBOJET-POWERED AIRCRAFT DETERMINED BY OFF -DESIGN ENGINE CYCLE ANALYSIS. Stanley L. Koutz and Reece V. Hensley. February 1952. 45p. diagrs., tab. (NACA RM E51K29) |
|1.7.1.3|,|AN ANALYSIS OF THE EFFECT OF A CURVED RAMP ON THE TAKE-OFF PERFORMANCE OF CATAPULT-LAUNCHED AIRPLANES. Wilmer H. Reed, III. November 1952. 28p. diagrs., tab. (NACA RM L52I05) |
|1.7.1.3|,|MAXIMUM ALTITUDE AND MAXIMUM MACH NUM- BER OBTAINED WITH THE MODIFIED DOUGLAS D-558-H RESEARCH AIRPLANE DURING DEMON- STRATION FLIGHTS. Theodore E. Dahlen. April 1953. 14p. diagrs., tabs. (NACA RM L53B24) |
|1.7.1.3|,|LIFT AND DRAG CHARACTERISTICS OF THE DOUGLAS D- 5 58 -II RESEARCH AIRPLANE OB- TAINED IN EXPLORATORY FLIGHTS TO A MACH NUMBER OF 2.0. Jack Nugent. August 1954. 20p. diagrs., photo., tab. (NACA RM L54F03) |
|1.7.1.3|,|LIFT AND DRAG CHARACTERISTICS OF THE DOUGLAS X-3 RESEARCH AIRPLANE OBTAINED DURING DEMONSTRATION FLIGHTS TO A MACH NUMBER OF 1.20. Donald R. Bellman and Edward D, Murphy. December 1954. 23p. diagrs., photos., tab. (NACA RM H54I17) |
|1.7.1.3|,|A TRANSONIC WIND-TUNNEL INVESTIGATION OF STORE AND HORIZONTAL-TAIL LOADS AND SOME EFFECTS OF FUSELAGE-AFTERBODY MODIFICA- TIONS ON A SWEPT-WING FIGHTER AIRPLANE. Joseph M. HaUissy, Jr., and Louis Kudlacik. April 1956. 79p. diagrs., photos. (NACA RM L56A26) |
|1.7.1.3|,|MINIMUM WAVE DRAG FOR ARBITRARY ARRANGE- MENTS OF WINGS AND BODIES. Robert T. Jones. 1957. ii, 6p. diagrs., photo. (NACA Rept. 1335. Supersedes TN 3530) |
|1.7.1.3|,|A COMPARATIVE ANALYSIS OF THE PERFORM- ANCE OF LONG-RANGE HYPERVELOCITY VEHICLES. Alfred J. Eggers, Jr., H. Julian Allen, and Stanford E. Neice. October 1957. (i), 66p. diagrs. (NACA TN 4046. Supersedes RM A54L10) |
|1.7.1.3|,|INVESTIGATION OF THE EFFECTS OF PRO- PELLER DIAMETER ON THE ABILITY OF A FLAPPED WING, WITH AND WITHOUT BOUNDARY- LAYER CONTROL, TO DEFLECT A PROPELLER SLIPSTREAM DOWNWARD FOR VERTICAL TAKE-OFF. Kenneth P. Spreemann. December 1957. 47p. diagrs., photos. (NACA TN 4181) |
|1.7.1.3|,|EXPERIMENTAL INVESTIGATION OF THE LATERAL TRIM OF A WING-PROPELLER COM- BINATION AT ANGLES OF ATTACK UP TO 90° WITH ALL PROPELLERS TURNING IN THE SAME DIRECTION. William A. Newsom, Jr. January 1958. 27p. diagrs. (NACA TN 4190) |
|1.7.1.3|,|EFFECTIVENESS OF BOUNDARY- LAYER CON- TROL, OBTAINED BY BLOWING OVER A PLAIN REAR FLAP IN COMBINATION WITH A FORWARD SLOTTED FLAP, IN DEFLECTING A SLIPSTREAM DOWNWARD FOR VERTICAL TAKE-OFF. Kenneth P. Spreemann. February 1958. 32p. diagrs., photo. (NACA TN 4200) |
|1.7.1.3|,|WIND-TUNNEL INVESTIGATION OF THE HIGH- SUBSONIC STATIC LONGITUDINAL STABILITY CHARACTERISTICS OF SEVERAL WING-BODY CON- FIGURATIONS DESIGNED FOR HIGH LIFT-DRAG RATIOS AT A MACH NUMBER OF 1.4. Paul G. Fournier, July 1958. 42p. diagrs., photo., tab. (NACA TN 4340) |
|1.7.1.3|,|EFFECTS OF PROPELLER POSITION AND OVER- LAP ON THE SLIPSTREAM DEFLECTION CHAR- ACTERISTICS OF A WING-PROPELLER CONFIG- URATION EQUIPPED WITH A SLIDING AND FOWLER FLAP. William C. Hayes, Jr., Richard E. Kuhn, and Irving R. Sherman. September 1958. 81p. diagrs., photos. (NACA TN 4404) |
|1.7.2|,|EFFECT OF FUEL DENSITY AND HEATING VALUE ON RAM -JET AIRPLANE RANGE. Hugh M. Henneberry. February 1952. 56p. diagrs., tabs. (NACARM E51L21) |
|1.7.2|,|AERODYNAMICS OF SLENDER BODIES AT MACH NUMBER OF 3.12 AND REYNOLDS NUMBERS FROM 2 x 106 TO 15 x 106. II - AERODYNAMIC LOAD DISTRIBUTIONS OF SERIES OF FIVE BODIES HAVING CONICAL NOSES AND CYLINDRICAL AFTERBODIES. John R. Jack and Lawrence I. Gould. May 1952, 28p. diagrs., photos., tabs. (NACA RM E52C10} |
|1.7.2|,|A PRESSURE -DISTRIBUTION INVESTIGATION OF A FINENESS-RATIO-12.2 PARABOLIC BODY OF REV- OLUTION (NACA RM-10) AT M = 1.59 AND ANGLES OF ATTACK UP TO 36°. Morton Cooper, John P. Gapcynski, and Lowell E. Hasel. October 1952. 89p. diagrs., photos., tabs. (NACA RM L52G14a) |
|1.7.2|,|EXPLORATORY ROCKET FLIGHT TESTS TO IN- VESTIGATE THE USE OF A FREELY SPINNING MONOPLANE TAIL FOR STABILIZING A BODY. Paul E. Purser and Joseph E. Stevens. October 1952. 25p. diagrs., photos., tab. (NACA RM L52I05a) |
|1.7.2|,|THEORETICAL INVESTIGATION OF THE PER- FORMANCE OF PROPORTIONAL NAVIGATION GUIDANCE SYSTEMS - EFFECT OF MISSILE CON- FIGURATION ON THE SPEED OF RESPONSE . Marvin Abramovltz. January 1953. 20p. diagrs., tabs. (NACA RM A52J22) |
|1.7.2|,|AERODYNAMIC CHARACTERISTICS OF TWO FLAT- BOTTOMED BODIES AT MACH NUMBER OF 3.12. John R. Jack and Barry Moskowitz. April 1954. 9p. diagrs. (NACA RM E53Lllb) |
|1.7.2|,|DRAG DATA FOR 16-INCH-DIAMETER RAM -JET ENGINE WITH DOUBLE -CONE INLET IN FREE FLIGHT AT MACH NUMBERS FROM 0.7 TO 1.8. Merle L. Jones, Leonard Rabb, and Scott H. Simpkinson. October 1954. 52p. diagrs., photos. (NACA RM E54H02&gt; |
|1.7.2|,|APPLICATION OF STATISTICAL THEORY TO BEAM-RIDER GUIDANCE IN THE PRESENCE OF NOISE . I - WIENER FILTER THEORY . E Iwood C . Stewart. August 1955. 40p. diagrs., tabs. (NACARM A55E 11) |
|1.7.2|,|ANALYSIS OF A FLIGHT INVESTIGATION AT SUPERSONIC SPEEDS OF A SIMPLE HOMING SYSTEM. Robert A. Gardiner, Clarence L. Gillis, andG. B. Graves, Jr. January 1956. 55p. diagrs., photos. (NACA RM L55J28) |
|1.7.2|,|A COMPARATIVE ANALYSIS OF THE PERFORM- ANCE OF LONG-RANGE HYPERVELOCITY VEHICLES. Alfred J. Eggers, Jr., H. Julian Allen, and Stanford E. Neice. October 1957. (i), 66p. diagrs. (NACA TN 4046. Supersedes RM A54L10) |
|1.7.2|,|MOTION OF A BALLISTIC MISSILE ANGULARLY MISALINED WITH THE FLIGHT PATH UPON EN- TERING THE ATMOSPHERE AND ITS EFFECT UP- ON AERODYNAMIC HEATING, AERODYNAMIC LOADS, AND MISS DISTANCE. H. Julian Allen. October 1957. 66p. diagrs., tabs. (NACA TN 4048. Supersedes RM A56F15) |
|1.7.2|,|DEVELOPMENT OF A PISTON-COMPRESSOR TYPE LIGHT-GAS GUN FOR THE LAUNCHING OF FREE- FLIGHT MODELS AT HIGH VELOCITY . A . C . Charters, B. PatDenardo, and Vernon J. Rossow. November 1957. (1), 95p. diagrs., photos., tabs. (NACA TN 4143. Supersedes RM A55G11) |
|1.7.2|,|THREE-DEGREE-OF-FREEDOM EVALUATION OF THE LONGITUDINAL TRANSFER FUNCTIONS OF A SUPERSONIC CANARD MISSILE CONFIGU- RATION INCLUDING CHANGES IN FORWARD SPEED. Ernest C. Seaberg. December 1957. 29p. diagrs., photo., tabs. (NACA TN 4192. Supersedes RM L54C02) |
|1.7.2|,|SUMMARY OF FLUTTER EXPERIENCES AS A GUIDE TO THE PRELIMINARY DESIGN OF LIFTING SURFACES ON MISSILES. Dennis J. Martin. February 1958. 21p. diagrs. (NACA TN 4197. Supersedes RM L51J30) |
|1.7.2|,|AN ANALYSIS OF THE OPTIMIZATION OF A BEAM RIDER MISSILE SYSTEM. Marvin Shinbrot and Grace C. Carpenter. March 1958. 34p. diagrs. (NACA TN 4145) |
|1.7.2|,|APPLICATION OF STATISTICAL THEORY TO BEAM-RIDER GUIDANCE IN THE PRESENCE OF NOISE. II - MODIFIED WIENER FILTER THEORY. Elwood C. Stewart. June 1958. (i), 48p. diagrs., tabs. (NACA TN 4278. Supersedes RM A55Ella) |
|1.7.2|,|COMPATIBILITY OF METALS WITH LIQUID FLUO- RINE AT HIGH PRESSURES AND FLOW VELOCITIES. Harold W. Schmidt. July 1958. 15p. diagrs., photo., tab. (NACA RM E58D11) |
|1.7.2|,|DYNAMIC STABILITY OF VEHICLES TRAVERSING ASCENDING OR DESCENDING PATHS THROUGH THE ATMOSPHERE. Murray Tobak and H. Julian Allen. July 1958. (i), 35p. diagrs. (NACA TN 4275) |
|1.7.2|,|AN ESTIMATE OF THE FLUCTUATING SURFACE PRESSURES ENCOUNTERED IN THE REENTRY OF A BALLISTIC MISSILE. Edmund E. Callaghan. July 1958. lRp. diagrs. (NACA TN 4315) |
|1.7.2|,|TRANSIENT TEMPERATURE DISTRIBUTION IN A TWO-COMPONENT SEMI-INFINITE COMPOSIT E SLAB OF ARBITRARY MATERIALS SUBJECTED TO AERODYNAMIC HEATING WITH A DISCONTINUOUS CHANGE IN EQUILIBRIUM TEMPERATURE Or HEAT -TRANSFER COEFFICIENT. Robert L. Tr impi and Robert A. Jones. September 1958. 83p. diagrs., tabs. (NACA TN 4308) |
|1.7.2|,|AN APPROACH TO THE PROBLEM OF ESTIMATING SEVERE AND REPEATED GUST LOADS FOR MIS-, SILE OPERATIONS. Harry Press and Roy Steiner. September 1958. 44p. diagrs., tab. (NACA TN 4332) |
|1.7.2|,|RELATIVE MOTION IN THE TERMINAL PHASE OF INTERCEPTION OF A SATELLITE OR A BALLISTIC MISSILE. Richard A. Hord. September 1,958. 33p. diagrs., tab. (NACA TN 4399) |
|1.7.2.1|,|LARGE-SCALE FLIGHT MEASUREMENTS OF ZERO-LIFT DRAG AT MACH NUMBERS FROM 0.90 TO 1 .95 OF AN ARROW WING IN COMBINATION WITH A SMALL BODY. Warren Gillespie, Jr., and Richard G. Arbic. January 12, 1951. 17p. diagrs., photos., tab. (NACA RM L50K28a) |
|1.7.2.1|,|A COMPARISON OF THE CALCULATED MAXIMUM MANEUVER-RESPONSE CHARACTERISTICS OF THREE AIR-TO-AIR, BEAM -RIDER, GUIDED MIS- SILES HAVING DIFFERENT LIFT RATIOS. Howard F. Matthews and ElwoodC. Stewart. September 1951. 57p. diagrs., tabs. (NACA RM A51F18) |
|1.7.2.1|,|TESTS AT MACH NUMBER 1.62 OF A SERIES OF MISSILE CONFIGURATIONS HAVING TANDEM CRUCIFORM LIFTING SURFACES. Carl E . Grigsby. January 1952. 106p. diagrs., tabs. (NACARM L51J15) |
|1.7.2.1|,|SPREADING OF EXHAUST JET FROM 16-INCH RAM JET AT MACH NUMBER 2.0. Fred Wilcox and Donald Pennington. August 1952. 14p. diagrs., photo., tab. (NACA RM E52F25) |
|1.7.2.1|,|PERFORMANCE CHARACTERISTICS OF CANARD- TYPE MISSILE WITH VERTICALLY MOUNTED NACELLE ENGINES AT MACH NUMBERS 1.5 TO 2.0. Leonard J. Obery and Howard S. Krasnow. September 1952. 25p. diagrs. (NACA RM E52H08) |
|1.7.2.1|,|INFLUENCE OF FUSELAGE -MOUNTED ROCKET- BOOSTERS ON FLOW FIELD AT INLET AND ON DIFFUSER PERFORMANCE OF STRUT-MOUNTED ENGINE AT MACH NUMBERS OF l.B AND 2.0. George A. Wise and Leonard J. Obery. October 1952. 16p. diagrs. , photos. (NACA RM E 5 2102) |
|1.7.2.1|,|PERFORMANCE CHARACTERISTICS OF CANARD- TYPE MISSILE WITH WING-MOUNTED NACELLE ENGINES AT MACH NUMBERS 1 .5 TO 2.0 . Emil J . Kremzler and Joseph Davids. November 1952. 30p. diagrs., tab. (NACA RM E52J08) |
|1.7.2.1|,|TOTAL-PRESSURE AND SCHLIEREN STUDIES OF THE WAKES OF VARIOUS CANARD CONTROL SUR- FACES MOUNTED ON A MISSILE BODY AT A MACH NUMBER OF 1.93. William B. Boatrlght. November 1952. 47p. photos., diagrs. (NACA RM L52I29) |
|1.7.2.1|,|LARGE-SCALE FLIGHT MEASUREMENTS OF ZERO-LIFT DRAG OF 10 WING-BODY CONFIGURA- TIONS AT MACH NUMBERS FROM 0.8 TO 1.6. John D. Morrow and Robert L. Nelson. 1953. 53p. diagrs., photo., tabs. (NACA RM L 5 2D 18a) |
|1.7.2.1|,|FLIGHT INVESTIGATION OF THE ZERO-LIFT DRAG OF TWO RAM -JET MISSILE CONFIGURA- TIONS AT MACH NUMBERS FROM 1.00 TO 1.89. Clarence A. Brown, Jr., and Walter E. Bressette. March 1953. 24p. diagrs., photos. (NACA RM L52J24a) |
|1.7.2.1|,|SOME APPROXIMATE METHODS FOR ESTIMATING THE EFFECTS OF AEROELASTIC BENDING OF ROCKET -PROPELLED MODEL-BOOSTER COMBI- NATIONS. Richard G. Arbic, George White, and Warren Gillespie, Jr. March 1953. 40p, diagrs., photos., tabs. (NACA RM L53A08) |
|1.7.2.1|,|WIND-TUNNEL INVESTIGATION OF A RAM -JET MISSILE MODEL HAVING A WING AND CANARD SURFACES OF DELTA PLAN FORM WITH 70° SWEPT LEADING EDGES. FORCE AND MOMENT CHARACTERISTICS OF VARIOUS COMBINATIONS OF COMPONENTS AT A MACH NUMBER OF 1.6. Clyde V. Hamilton, Cornelius Driver, and John R. Sevier, Jr. March 1953. 48p. diagrs., photo., tabs. (NACA RM L53A14) |
|1.7.2.1|,|INVESTIGATION OF THE DRAG OF BLUNT -NOSED BODIES OF REVOLUTION IN FREE FLIGHT AT MACH NUMBERS FROM 0.6 TO 2.3. Harvey A. Wallskog and Roger G. Hart. June 1953. 28p. diagrs., photos., tab. (NACA RM L53D14a) |
|1.7.2.1|,|THEORETICAL CALCULATIONS OF THE STABILI- TY DERIVATIVES AT SUPERSONIC SPEEDS FOR A HIGH-SPEED AIRPLANE CONFIGURATION. Kenneth Margolis and Percy J. Bobbitt. October 1953. 59p. diagrs., tab. (NACA RM L53G17) |
|1.7.2.1|,|A METHOD FOR ESTIMATING THE ROLLING MO- MENTS CAUSED BY WING-TAIL INTERFERENCE FOR MISSILE AT SUPERSONIC SPEEDS. Sherman Edwards and Katsumi Htkk-j. November 1953. 68p. diagrs., tabs. (NACA RM A53H18) |
|1.7.2.1|,|AN ANALYSIS OF PRESSURE toi JDIES AND EX- PERIMENTAL AND THEORETICAL DOWNWASH AND SIDEWASH BEHIND FIVE POINTED-TIP WINGS AT SUPERSONIC SPEEDS. William B. Boatright. April 1954. ii, 119p. diagrs., photos. (NACA RML54B10) |
|1.7.2.1|,|AERODYNAMIC CHARACTERISTICS OF A CRUCIFORM-WING MISSILE WITH CANARD CON- TROL SURFACES AND OF SOME VERY SMALL SPAN WING-BODY MISSILES AT A MACH NUMBER OF 1.41. M. Leroy a pear man and Ross 5. Robinson. April 1954. 27p. diagrs., tabs. (NACARML54B11) |
|1.7.2.1|,|A WIND-TUNNEL INVESTIGATION OF THE USE OF SPOILERS FOR OBTAINING STATIC LONGITU- DINAL STABILITY OF A CANARD -MISSILE MODEL IN REVERSE FLIGHT. Herman S. Fletcher. June 1954. 15p diagrs.. tab. (NACA RM L54E0t; |
