|ocrSubjNumT|,|ocrTitle|
|1.8.2.2|,|TRANSITION-FLIGHT TESTS OF A MODEL OF A LOW-WING TRANSPORT VERTICAL-TAKE-OFF AIRPLANE WITH TILTING WING AND PROPELLERS. Powell M. Lovell, Jr., and Lysle P. Parlett. September 1956. 30p. diagrs., photo., tab. (NACA TN 3745) |
|1.8.2.2|,|FLIGHT INVESTIGATION OF THE STABILITY AND CONTROL CHARACTERISTICS OF A VERTICALLY RISING AIRPLANE RESEARCH MODEL WITH SWEPT OR UNSWEPT WINGS AND x- OR + -TAILS. Robert H. Kirby. October 1956. 30p, diagrs,, photos. (NACA TN 3812) |
|1.8.2.2|,|THEORETICAL INVESTIGATION OF THE EFFECT OF RUDDER AND STABILIZER DEFLECTIONS ON THE ANGLES OF ATTACK AND SIDESLIP IN RAPID ROLLS. C H. Woodling. March 1957. 43p. diagrs., tabs. (NACA RM L57A30a) |
|1.8.2.2|,|FLIGHT TESTS OF A MODEL OF A HIGH -WING TRANSPORT VERTICAL-TAKE-OFF AIRPLANE WITH TILTING WING AND PROPELLERS AND WITH JET CONTROLS AT THE REAR OF THE FUSELAGE FOR PITCH AND YAW CONTROL. Powell M. Lovell, Jr., and Lysle P, Parlett. March 1957. 28p. diagrs., photo., tab. (NACA TN 3912) |
|1.8.2.2|,|A THEORY FOR THE LATERAL RESPONSE OF AIRPLANES TO RANDOM ATMOSPHERIC TURBU- LENCE. JohnM. Eggleston. May 1957. i, 75p. diagrs., tabs. (NACA TN 3954) |
|1.8.2.2|,|SOME EFFECTS OF VALVE FRICTION AND STICK FRICTION ON CONTROL QUALITY IN A HELICOP- TER WITH HYDRAULIC-POWER CONTROL SYS- TEMS. B. Porter Brown and John P. Reeder. May 1957. 8p. diagr. (NACA TN 4004) |
|1.8.2.3|,|WIND-TUNNEL INVESTIGATION OF A RAM-JET CANARD MISSILE MODEL HAVING A WING AND CANARD SURFACES OF DELTA PLAN FORM WITH 70° SWEPT LEADING EDGES. LONGITUDINAL AND LATERAL STABILITY AND CONTROL CHAR- ACTERISTICS AT A MACH NUMBER OF 1.60. M. Leroy Spearman and Ross B, Robinson. August 1952. 63p. diagrs., photo., tabs. (NACA RM L52E15) |
|1.8.2.3|,|CALCULATED LATERAL FREQUENCY RESPONSE AND LATERAL OSCILLATORY CHARACTERISTICS FOR SEVERAL HIGH-SPEED AIRPLANES IN VARI- OUS FLIGHT CONDITIONS. Byron M. Jaquet. December 1953. 72p. diagrs,, tabs. (NACA RM L53J01) |
|1.8.2.3|,|SUBSONIC FLIGHT INVESTIGATION OF METHODS TO IMPROVE THE DAMPING OF LATERAL OSCIL- LATIONS BY MEANS OF A VISCOUS DAMPER IN THE RUDDER SYSTEM IN CONJUNCTION WITH ADJUSTED HINGE -MOMENT PARAMETERS. Harold L. Crane, George J. Hurt, Jr., and John M. Elliott. June 1954, 46p. diagrs., photos., tab. (NACA RM L54D09) |
|1.8.2.3|,|THE STATIC LATERAL AND DIRECTIONAL SUB- SONIC AERODYNAMIC CHARACTERISTICS OF AN AIRPLANE MODEL HAVING A TRIANGULAR WING OF ASPECT RATIO 3. Howard T* Savage and Bruce E. Tinting. April 1955. 82p. diagrs., photo., tabs. (NACA RM A55B11) |
|1.8.2.3|,|TRANSITION-FLIGHT TESTS OF A MODEL OF A LOW-WING TRANSPORT VERTICAL-TAKE-OFF AIRPLANE WITH TILTING WING AND PROPELLERS. PoweU M. Lovell, Jr., and Lysle P. Parlett. September 1956. 30p. diagrs., photo., tab. (NACA TN 3745) |
|1.8.2.3|,|THEORETICAL INVESTIGATION OF THE EFFECT OF RUDDER AND STABILIZER DEFLECTIONS ON THE ANGLES OF ATTACK AND SIDESLIP IN RAPID ROLLS. C. H. Woodling. March 1957. 43p. diagrs., tabs, (NACA RM L57A30a) |
|1.8.2.3|,|FLIGHT TESTS OF A MODEL OF A HIGH-WING TRANSPORT VERTICAL-TAKE-OFF AIRPLANE WITH TILTING WING AND PROPELLERS AND WITH JET CONTROLS AT THE REAR OF THE FUSELAGE FOR PITCH AND YAW CONTROL. Powell M. Lovell, Jr., and Lysle P. Parlett. March 1957. 28p. diagrs., photo., tab. (NACA TN 3912) |
|1.8.2.4|,|LOW-SPEED INVESTIGATION OF THE EFFECTS OF WING TANKS AND SPEED BRAKES ON THE STATIC STABILITY OF A MODEL HAVING A 40° SWEPT WING. William C. Sleeman, Jr., and William J. Alford, Jr. May 1955. 62p. diagrs., photo., tabs. (NACA RM L55C17) |
|1.8.2.4|,|PERFORMANCE CHARACTERISTICS OF RING- CASCADE -TYPE THRUST REVERSERS. Jack 0. McArdle. November 1056. 53p. dUtgrs., photo*., tab. (NACA TN 3836) -^ &gt; y |
|1.8.2.4|,|INVESTIGATION AT TRANSONIC SPEEDS OF DE- FLECTORS AND SPOILERS AS GUST ALLEVIATORS* ON A 35° SWEPT WING. TRANSONIC -BUMP METHOD. Delwin R. Croom and Jarrett K. Huffman. June 1957. 19p. diagrs. (NACA TN 4006) |
|1.8.2.5|,|CONTROL EFFECTIVENESS AND HINGS-MOMENT CHARACTERISTICS OF A TIP CONTROL SURFACE ON A LOW-ASPECT -RATIO POINTED WING AT A MACH NUMBER OF 1.9. D. William Conner and EUery B. May, Jr. October 5, 1949. 26^. diagrs., photo. (NACA RM L9H26) |
|1.8.2.5|,|CONTROL EFFECTIVENESS LOAD AND HINOE- MOMENT CHARACTERISTICS OF A TIP CONTROL SURFACE ON A DELTA WING AT A MACH NUM- BER OF 1.9. D. WUliam Cornier and EUery B. May, Jr. October 7, 1949. 41p. diagrs.. photo. (NACA RM LgHOS) |
|1.8.2.5|,|AERODYNAMIC STUDY OF A WING-FUSELAGE COMBINATION EMPLOYING A WING SWEPT BACK 63°. - EFFECTIVENESS OF AN ELEVON AS A LON- GITUDINAL CONTROL AND THE EFFECTS OF CAMBER AND TWIST ON THE MAXIMUM UFT- DRAG RATIO AT SUPERSONIC SPEEDS. Robert N. Olson and Merrill H. Mead. May 8, 1950. 53p. diagrs., photos. (NACA RM A50A3la) |
|1.8.2.5|,|FLIGHT INVESTIGATION AT SUBSONIC, TRAN- SONIC, AND SUPERSONIC VELOCITIES OF THE HINGE -MOMENT CHARACTERISTICS, LATERAL CONTROL EFFECTIVENESS, AND WING DAMPING IN ROLL OF A 60° SWEPTBACK DELTA WING WITH HALF-DELTA TIP AILERONS. (Revised. ) C. William Martz and James D. Church. September 1951. 32p. diagrs., photos. (NACA RM L51G18) |
|1.8.2.5|,|AERODYNAMIC STUDY OF A WING-FUSELAGE COMBINATION EMPLOYING A WING SWEPT BACK 630 _ EFFECTIVENESS OF AN INBOARD ELEVON AS A LONGITUDINAL- AND LATERAL-CONTROL DEVICE AT SUBSONIC AND SUPERSONIC SPEEDS. Frank A, Pfyl. December 1951. 38p. diagrs., photo., tabs. (NACA RM A51I18) |
|1.8.2.5|,|FREE-FLIGHT INVESTIGATION TO DETERMINE FORCE AND HINGE-MOMENT CHARACTERISTICS AT ZERO ANGLE OF ATTACK OF A 60° SWEPT- BACK HALF-DELTA TIP CONTROL ON A 60° SWEPTBACK DELTA WING AT MACH NUMBERS BETWEEN 0.68 AND 1.44. C. William Martz, James D. Church, and John W. Goslee. December 1951. 36p. diagrs., photos. (NACA RM L51I14) |
|1.8.2.5|,|RECENT DATA ON CONTROLS. David G. Stone. January 1952. 18p. diagrs. (NACA RM L52A10) |
|1.8.2.5|,|FUGHT INVESTIGATION FROM MACH NUMBER 0.8 TO MACH NUMBER 2.0 TO DETERMINE SOME EF- FECTS OF WING-TO-TAIL DISTANCE ON THE LONGITUDINAL STABILITY AND CONTROL CHAR- ACTERISTICS OF A 60° DELTA-WING-CANARD MISSILE. Clarence A. Brown, Jr., and Reginald R . Lundstrom. June 1952. 42p. diagrs., photos. (NACARML52C26) |
|1.8.2.5|,|INVESTIGATION OF VANES IMMERSED IN THE JET OF A SOLID-FUEL ROCKET MOTOR. Leo V. Giladett and Andrew R. Wineman. September 1952. 30p. diagrs., photos., tab. (NACA RM L52F12) |
|1.8.2.5|,|ROCKET -MODEL INVE8TIGATK)N TO DETER - MINE THE FORCE AND HINGE -MOMENT CHARAC- TERISTICS OF A HALF -DELTA TIP CONTROL ON A 590 SWEPTBACK DELTA WING BETWEEN MACH NUMBERS OF 0.55 AND 1.43. C. WUlUm MarU, James D. Church, and John W. Goslee. October 1952. 53p. dlagrs. photos. tab. (NACA RM L52H06) |
|1.8.2.5|,|CONTROL HINGE-MOMENT AND EFFECTIVENESS CHARACTERISTICS OF A 60° HALF-DELTA TIP CONTROL ON A 60° DELTA WING AT MACH NUM- BERS OF 1.41 AND 1.96. Lawrence D. Guy. October 1952. 40p. diagrs., photo., tab. (NACA RM L52H13) |
|1.8.2.5|,|CONTROL HINGE-MOMENT AND EFFECTIVENESS CHARACTERISTICS OF A HORN-BALANCED, FLAP-TYPE CONTROL ON A 55° SWEPTBACK TRIANGULAR WING OF ASPECT RATIO 3.5 AT MACH NUMBERS OF 1.41, 1.62, AND L 96. Lawrence D. Guy. January 1953. 29p. diagrs., photo., tab. (NACA RM L52L15) |
|1.8.2.5|,|SUBSONIC STATIC LONGITUDINAL STABILITY AND CONTROL CHARACTERISTICS OF A WING -BODY COMBINATION HAVING A POINTED WING OF AS- PECT RATIO 2 WITH CONST ANT -PERCENT- CHORD TRAIUNG-EDGE ELEVONS. Donald W. Smith and Verlin D. Reed. May 1953. 143p. diagrs., photos., tab. (NACA RM A53C20) |
|1.8.2.5|,|LOW -SPEED INVESTIGATION OF THE AERODY- NAMIC, CONTROL, AND HINGE -MOMENT CHARAC- TERISTICS IN SIDESLIP OF A DELTA-WING- FUSELAGE MODEL WITH HORN-BALANCE-TYPE AILERONS AND WITH AND WITHOXTT NACELLES. William L Scalllon. August 1953. 31p. diagrs., photo., tabs. (NACA RM L53G09b) |
|1.8.2.5|,|WIND-TUNNEL INVESTIGATION OF A 45° SWEPT- BACK WING HAVING A SYMMETRICAL ROOT AND A HIGHLY CAMBERED TIP, INCLUDING THE EF- FECTS OF FENCES AND LATERAL CONTROLS. Joseph W. Cleary and Lee E. Boddy. November 1953, 52p. diagrs., photo. (NACA RM A53I21) |
|1.8.2.5|,|AERODYNAMIC CHARACTERISTICS OF A CANARD- BALANCED, FREE-FLOATING, ALL-MOVABLE STABILIZER AS OBTAINED FROM ROCKET- POWERED-MODEL FLIGHT TESTS AND LOW- SPEED WIND-TUNNEL TESTS. William N. Gardner. December 1953. 65p. diagrs., photos., tabs. (NACA RM L53I28a) |
|1.8.2.5|,|INVESTIGATION AT TRANSONIC SPEEDS OF THE LATERAL-CONTROL AND HINGE-MOMENT CHAR- ACTERISTICS OF A FLAP-TYPE SPOILER AILERON ON A 60° DELTA WING. Harleth G. Wiley and Robert T. Taylor. January 1954. 22p. diagrs. (NACA RM L53J05) |
|1.8.2.5|,|A LOW -SPEED INVESTIGATION OF THE AERO- DYNAMIC, CONTROL, AND HINGE-MOMENT CHARACTERISTICS OF TWO TYPES OF CONTROLS AND BALANCING TABS ON A LARGE-SCALE THIN DELTA -WING -FUSELAGE MODEL. Marvin P. Fink and Bennie W. Cocke. March 1954. 69p. diagrs., photo., tabs. (NACA RM L54B03) |
|1.8.2.5|,|EFFECT ON THE LOW -SPEED AERODYNAMIC CHARACTERISTICS OF A 49° SWEPTBACK WING HAVING AN ASPECT RATIO OF 3.78 OF BLOWING AIR OVER THE TRAIUNG-EDGE FLAP AND AILERON. Edward F. Whittle, Jr., and Stanley Lipson. April 1954. 51p. diagrs., photo., tab. (NACA RM L54C05) |
|1.8.2.5|,|ROCKET-POWERED-MODEL INVESTIGATION OF THE HINGE-MOMENT AND NORMAL-FORCE CHARACTERISTICS OF A HALF-DIAMOND TIP CONTROL ON A 60° SWEPTBACK DIAMOND WING BETWEEN MACH NUMBERS OF 0.5 AND 1.3. James D. Church. April 1954. 30p. diagrs., photos., tab. (NACA RM L54C10) |
|1.8.2.5|,|SUBSONIC FLIGHT INVESTIGATION OF METHODS TO IMPROVE THE DAMPING OF LATERAL OSCIL- LATIONS BY MEANS OF A VISCOUS DAMPER IN THE RUDDER SYSTEM IN CONJUNCTION WITH ADJUSTED HINGE-MOMENT PARAMETERS. Harold L. Crane, George J. Hurt, Jr., and John M. Elliott. June 1954. 46p. diagrs., photos., tab. (NACA RM L54D09) |
|1.8.2.5|,|INVESTIGATION OF THE EFFECT OF BALANCING TABS ON THE HINGE -MOMENT CHARACTERBTICS OF A TRAIUNG-EDGE FLAP-TYPE CONTROL ON A TRAPEZOIDAL WING AT A MACH NUMBER OF 1.61. Douglas R. Lord and Cornelius Driver. August 1954. 23p. diagrs., photo. (NACARML54F22) |
|1.8.2.5|,|THE EFFECT OF GROUND ON THE LOW-SPEED AERODYNAMIC, CONTROL, AND CONTROL HINGE-MOMENT CHARACTERISTICS OF A DELTA- WING— FUSELAGE MODEL WITH TRAILINO-EDGE CONTROLS. wmUm L ScalUon. 8«pttmb«r 1954. 541. dUgri., photos., tabs. (NACA RM L54H03) |
|1.8.2.5|,|WIND-TUNNEL INVESTIGATION AT TRANSONIC SPEEDS OF THE UFT AND HINGE-MOMENT CHARACTERISTICS OF A FLAP WITH ATTACHED BALANCING TAB ON A 45° SWEPTBACK WING. Raymond D. Vogler. December 1954. 63p. diagrs. (NACA RM L54J28a) |
|1.8.2.5|,|FLIGHT MEASUREMENTS OF ELEVON HINGE MOMENTS ON THE XF-92A DELTA -WING AIR- PLANE. Clinton T. Johnson and Albert E. Kuhl. January 1955. 26p. diagrs., photos., tab. (NACA RM H54J25a) |
|1.8.2.5|,|GROUND EFFECTS ON THE liONGITUDINAL CHARACTERISTICS OF TWO MODELS WITH WINGS HAVING LOW ASPECT RATIO AND POINTED TIPS. Donald A. Buell and Bruce E. Tinling. July 1955. 48p. diagrs., photos., tabs. (NACA RM A55E04) |
|1.8.2.5|,|AERODYNAMIC CHARACTERISTICS AND FLYING QUALITIES OF A TAILLESS TRIANGULAR -WING AIRPLANE CONFIGURATION AS OBTAINED FROM FLIGHTS OF ROCKET-PROPELLED MODELS AT TRANSONIC AND LOW SUPERSONIC SPEEDS. Grady L. Mitcham, Joseph E. Stevens, and Harry P. Norris. November 1956. 57p. diagrs., photos., tabs. (NACA TN 3753. Supersedes RM L9L07) |
|1.8.2.5|,|PRELIMINARY DATA AT A MACH NUMBER OF 2.40 OF THE CHARACTERISTICS OF FLAP-TYPE CONTROLS EQUIPPED WITH PLAIN OVERHANG BALANCES. James N. Mueller and K. R. Czarnecki. March 1957. 43p. diagrs., photos. (NACA TN 3948. Supersedes RM L52F10) |
|1.8.2.6|,|THEORETICAL INVESTIGATION OF THE STABIL- ITY AT NEGATIVE STATIC MARGINS OF A SUPER- SONIC MISSILE WITH AN AUTOPILOT SENSITIVE TO PITCH ANGLE AND PITCHING VELOCITY. Henry A. Cole, Jr., and Marvin Abramovltz. March 1952. 28p. diagrs., tab. (NACA RM A52A14) |
|1.8.2.6|,|FLIGHT INVESTIGATION OF A SUPERSONIC CA- NARD MISSILE EQUIPPED WITH AN AUXIUARY DAMPING-IN-PITCH CONTROL SYSTEM. Martin T. Moul. February 1953. 31p. diagrs., photos., tabs. (NACARM L52K14b) |
|1.8.2.6|,|THE INFLUENCE OF THE CONTROL-SURFACE - SERVO NATURAL FREQUENCY UPON THE TRAN- SIENT CHARACTERISTICS OF A FLIGHT-PATH- ANGLE CONTROL SYSTEM INCORPORATING A SUPERSONIC MISSILE. Anthony L. Passera and Thomas F. Bridgland, Jr. December 1953. 22p. diagrs., photo., tabs. (NACA RM L53J15) |
|1.8.2.6|,|STUDY OF THE ATTACK OF AN AUTOMATICALLY CONTROLLED INTERCEPTOR ON A MANEUVER- ING BOMBER WITH EMPHASIS ON PROPER CO- ORDINATION OF LIFT-ACCELERATION AND ROLL- ANGLE COMMANDS DURING ROLLING MANEU- VERS. Charles W. Mathews. August 1954. 52p. diagrs., photo., tabs. (NACA RM L54E27) |
|1.8.2.6|,|THEORETICAL INVESTIGATION BASED ON EXPER- IMENTAL FREQUENCY-RESPONSE MEASURE- MENTS OF AN AUTOMATIC ALTITUDE CONTROL IN COMBINATION WITH A SUPERSONIC MISSILE CONFIGURATION. Ernest C Seaberg, Edwards. Geller, and William W. Willoughby. August 1954. 28p. diagrs., photos. (NACA RM L54F04) |
|1.8.2.6|,|GROUND TESTS OF THE ELEVATOR POWER CON- TROL SYSTEM AND FEEL DEVICE IN A BOEING B-47A AIRPLANE. B. Porter Brown. October 1954. 34p. diagrs. (NACA RM L54G09) |
|1.8.2.6|,|FLIGHT TISTS OF A DELTA-WING VERTICALLY RISING AIRPLANE MODEL POWERED BY A DUCTED FAN. PoweU M. Lovell, Jr. April 1955. 23p. diagrs., photos., tab. (NACA RM L55B17) |
|1.8.2.6|,|THE EFFECTS OF FLEXIBIUTY ON THE LONGI- TUDINAL AND LATERAL-DIRECTIONAL RE- SPONSE OF A LARGE AIRPLANE. Henry A. Cole, Jr., Stuart C. Brown, and Euclid C. Holleman. May 1955. 16p. diagrs. (NACA RM A55D14) |
|1.8.2.6|,|AN OPTIMUM SWITCHING CRITERION FOR A THIRD-ORDER CONTACTOR ACCELERATION CON- TROL SYSTEM. Anthony L, Passera and Ross G. Willoh, Jr. August 1956. 46p. diagrs., tab. (NACA TN 3743) |
|1.8.2.6|,|EXPERIMENTAL AND PREDICTED LATERAL- DIRECTIONAL DYNAMIC -RESPONSE CHARACTER- ISTICS OF A LARGE FLEXIBLE 35° SWEPT-WING AIRPLANE AT AN ALTITUDE OF 35,000 FEET. Stuart C. Brown and Euclid C. Holleman. December 1956. 74p. diagrs., photo., tabs. (NACA TN 3874) |
|1.8.2.6|,|ON THE USE OF THE HARMONIC LINEARIZATION METHOD IN THE AUTOMATIC CONTROL THEORY. (K voprosu o prlmenenii metoda harmonicheskoi llnearizatsil v teorli regulirovaniya) . E. P. Popov. January 1957. 6p. (NACA TM 1406. Translation from Doklady Akademila Nauk (SSSR), v. 106, no. 2, 1956, p. 211-214) |
|1.8.2.6|,|EFFECTS OF WING POSITION AND VERTICAL- TAIL CONFIGURATION ON STABILITY AND CON- TROL CHARACTERISTICS OF A JET-POWERED DELTA-WING VERTICALLY RISING AIRPLANE MODEL. Powell M. Lovell, Jr., andLysleP. Parlett. January 1957. 35p. diagrs., photos., tab. (NACA TN 3899) |
|1.8.2.6|,|FLIGHT INVESTIGATION OF A ROLL-STABILIZED MISSILE CONFIGURATION AT VARYING ANGLES OF ATTACK AT MACH NUMBERS BETWEEN 0.8 AND 1.79. Jacob Zarovsky and Robert A. Gardiner. January 1957. 36p. diagrs., photos,, tab. (NACA TN 3915, Supersedes RM L50H21) |
|1.8.2.6|,|INSTRUMENT FUGHT TRIALS WITH A HEUCOP- TER STABILIZED IN ATTITUDE ABOUT EACH AXIS INDIVIDUALLY . Seymour Salmirs and Robert J . Tapscott. January 1957. 17p. diagrs., photo. (NACA TN 3947) |
|1.8.2.6|,|THEORETICAL INVESTIGATION OF THE EFFECT OF RUDDER AND STABILIZER DEFLECTIONS ON THE ANGLES OF ATTACK AND SIDESLIP IN RAPID ROLLS. C.H. WoodUng. March 1957. 43p. diagrs., tabs. (NACA RM L57A30a) |
|1.8.2.6|,|THE APPLICATION OF MATRIX METHODS TO COORDINATE TRANSFORMATIONS OCCURRING IN SYSTEMS STUDIES INVOLVING LARGE MOTIONS OF AIRCRAFT. Brian F. Doolin. May 1957. 36p- (NACATN 3968) |
|1.8.2.6|,|LOADS IMPUCATIONS OF GUST -ALLEVIATION SYSTEMS. WllUamH. PhUlips. June 1957. lip. dlagrs., tab. (NACA TN 4056) |
|1.8.3|,|AN INVESTIGATION OF THE SPIN AND RECOVERY CHARACTERISTICS OF A l/25-SCALE MODEL OF THE DOUGLAS D-558-II AIRPLANE. Stanley H. Scher and Lawrence J. Gale. January 18, 1949. 29p. diagrs., photos., tabs. (NACA RM L8K19a) |
|1.8.4|,|RESULTS OBTAINED DURING ACCELERATED TRANSONIC TESTS OF THE BELL XS-1 AIRPLANE IN FUGHTS TO A MACH NUMBER OF 0.92. Hubert M. Drake, Milton D. McLaughlin, and Harold R. Goodman. April 19, 1948. 22p. diagrs., tab. (NACARM L8A05a) |
|1.8.4|,|PRELIMINARY FUGHT MEASUREMENTS OF THE STATIC LONGITUDINAL STABILTTY AND STALL- ING CHARACTERISTICS OF THE DOUGLAS D-558-n RESEARCH AIRPLANE (BUAERO. NO. 37974). S. A. Sjoberg andR. A. Champine. October 18, 1949. 16p. diagrs., photos., tab. {NACA RM L9H31a) |
|1.8.4|,|PRELIMINARY RESULTS FROM A FREE -FLIGHT INVESTIGATKN AT TRANSONIC AND SUPERSONIC SPEEDS OF THE LONGITUDINAL STABILITY AND CONTROL CHARACTERISTICS OF AN AIRPLANE CONFIGURATION WITH A THIN STRAIGHT WING OF ASPECT RATIO 3. Clarence L, Glllls, Robert F. Peck, and A. James Vltale, February 14, 1950. 53p. diagrs., photos., tabs. (NACA RM L9K25a) |
|1.8.4|,|FLIGHT MEASUREMENTS WITH THE DOUGLAS D-558-n (BUAERO NO. 37974) RESEARCH AIR- PLANE . MEASUREMENTS OF THE BUFFET BOUNDARY AND PEAK AIRPLANE NORMAL- FORCE COEFFICIENTS AT MACH NUMBERS UP TO 0,90. John P. Mayer and George M. Valentine. August 28. 1950, 31p. diagrs., photos., tab. (NACA RM L50E31) |
|1.8.4|,|FUGHT MEASUREMENTS WITH THE DOUGLAS D-558-n (BUAERO NO- 37974) RESEARCH AIR- PLANE . LOW-SPEED STALLING AND UFT CHARACTERISTICS. W. H. Stillwell, J. V. Wilmerding, andR. A. Champine. September 5, 1950. 45p. diagrs., photos., tab. (NACA RM L50G10) |
|1.8.4|,|BUFFETING INFORMATION OBTAINED FROM ROCKET -PROPELLED AIRPLANE MODELS HAV- ING THIN UNSWEPT WINGS. Clarence L. GlUis. October 18, 1950. 15p. diagrs., photos. (NACA RM L5QH22a) |
|1.8.4|,|THE USE OF AREA SUCTION FOR THE PURPOSE OF DELAYING SEPARATION OF AIR FLOW AT THE LEADING EDGE OF A 63° SWEPT -BACK WING. Woodrow L. Cook, Roy N. Griffin, Jr., and Gerald M. McCormack. November 22, 1950. 68p. diagrs., photo., tab. (NACA RM A50H09) |
|1.8.4|,|THE EFFECTS OF BOUNDARY -LAYER CONTROL ON THE LONGITUDINAL CHARACTERISTICS OF A SWEPT -BACK WING USING SUCTION THROUGH STREAMWISE SLOTS IN THE OUTBOARD PORTION OF THE WING. Gerald M. McCormack and William H. Tolhurst, Jr. January 5, 1951. 34p. diagrs., photo., tabs. (NACA RM A50K06) |
|1.8.4|,|THE USE OF AREA SUCTION FOR THE PURPOSE OF DELAYING SEPARATION OF AIR FLOW AT THE LEADING EDGE OF A 63° SWEPT -BACK WING - EFFECTS OF CONTROLLING THE CHORDWISE DISTRIBUTION OF SUCTION -AIR VELOOTIES. Woodrow L. Cook and Mark W. Kelly. January 1952. 51p. diagrs., photo., tab, (NACA RM A51J24) |
|1.8.4|,|A SUMMARY AND ANALYSIS OF THE LOW -SPEED LONGITUDINAL CHARACTERISTICS OF SWEPT WINGS AT HIGH REYNOLDS NUMBER. G. Chester Furlong and James G. McHugh. August 1952. ii, 227p. diagrs., tabs. (NACA RM L52D16) |
|1.8.4|,|AERODYNAMIC CHARACTERISTICS OF A 45° SWEPTBACK WING-FUSELAGE COMBINATION AND THE FUSELAGE ALONE OBTAINED IN THE LANGLEY 8-FOOT TRANSONIC TUNNEL. Robert S. Osborne and John P. Mugler, Jr. September 1952. 71p. diagrs., photos., tabs. (NACA RM L52E14) |
|1.8.4|,|THE USE OF AREA SUCTION FOR THE PURPOSE OF IMPROVING TRAILING-EDGE FLAP EFFEC- TIVENESS ON A 35° SWEPTBACK WING. Woodrow L. Cook, Curt A. Holzhauser, and Mark W. Kelly. July 1953. 77p. diagrs., photos., tabs. (NACA RM A53E06) |
|1.8.4|,|RESULTS OF MEASUREMENTS OF MAXIMUM LIFT AND BUFFETING E^TENSITIES OBTAINED DURING FLIGHT INVESTIGATION OF THE NORTHROP X-4 RESEARCH AIRPLANE. Thomas F. Baker. August 1953. 22p. diagrs., photos., tab. (NACA RM L53G06) |
|1.8.4|,|THE USE OF A LEADING-EDGE AREA-SUCTION FLAP TO DELAY SEPARATION OF Am FLOW FROM THE LEADING EDGE OF A 35° SWEPTBACK WING. Curt A. Holzhauser and Robert K. Martin. December 1953. 42p. diagrs., photos., tabs. (NACA RM A53J26) |
|1.8.4|,|LOW -SPEED WIND-TUNNEL INVESTIGATION OF LEADING-EDGE POROUS SUCTION ON A 4- PERCENT -THICK 60° DELTA WING. E. Carson Yates, Jr. March 1955. 73p. diagrs., photo., tabs. (NACA RM L54L21) |
|1.8.4|,|A CORRELATION OF AIRFOIL SECTION DATA WITH THE AERODYNAMIC LOADS MEASURED ON A 450 SWEPTBACK WING MODEL AT SUBSONIC MAC H NUMBERS . Harold J . Walker and William C . MalUard. May 1955. 78p. diagrs., photo., tabs. (NACARM A55C08) |
|1.8.4|,|A STUDY OF THE APPUCATION OF AIRFOIL SEC- TION DATA TO THE ESTIMATION OF THE HIGH SUBSONIC SPEED CHARACTERISTICS OF SWEPT WINGS. Lynn W. Hunton. June 1955. 3 7p. diagrs tab. (NACARM A55C23) |
|1.8.4|,|FULL-SCALE WIND TUNNEL TESTS OF A 35° SWEPTBACK WING AIRPLANE WITH HIGH- VELOCITY BLOWING OVER THE TRAILING-EDGE FLAPS. Mark W. Kelly and William H. Tolhurst, Jr. November 1955. 49p. diagrs., photos., tab (NACA RM A55I09) |
|1.8.4|,|WIND-TUNNEL AND FLIGHT INVESTIGATIONS OF THE USE OF LEADING-EDGE AREA SUCTION FOR THE PURPOSE OF INCREASING THE MAXIMUM LIFT COEFFICIENT OF A 35° SWEPT-WING AIR- PLANE. Curt A, HoUhaufler and Richard S. Bray. 1956. ii. 24p. diagrs., photos., tabs. (NACA Rept. 1276. Supersedes RM A52G17; RM A55C07) |
|1.8.4|,|EFFECT OF AREA-SUCTION-TYPE BOUNDARY- LAYER CONTROL ON THE LANDING-APPROACH CHARACTERISTICS OF A 35° SWEPT-WING FIGHTER, George E. Cooper and Robert C. Innis. February 1956. 35p. diagrs., photos., tabs. (NACA RM A55K14) |
|1.8.4|,|FLIGHT MEASUREMENTS OF THE LOW-SPEED CHARACTERISTICS OF A 35° SWEPT-WING AIR- PLANE WITH AREA-SUCTION BOUNDARY-LAYER CONTROL ON THE FLAPS. Seth B. Anderson and Hervey C. Quigley. February 1956. 35p. diagrs., photos., tab. (NACA RM A55K29) |
|1.8.4|,|FLIGHT MEASUREMENTS OF THE LOW-SPEED CHARACTERISTICS OF A 35° SWEPT-WING AIR- PLANE WITH BLOWING-TYPE BOUNDARY- LAYER CONTROL ON THE TRAILING-EDGE FLAPS. Seth B. Anderson, Hervey C. Quigley, and Robert C. Innis. October 1956. 52p. diagrs., photos., tabs. (NACA RM A56G30) |
|1.8.4|,|A CORRELATION OF LOW-SPEED, AIRFOIL- SECTION STALLING CHARACTERISTICS WITH REYNOLDS NUMBER AND AIRFOIL GEOMETRY. Donald E. Gault. March 1957. 9p. diagrs., tab. (NACA TN 3963) |
|1.8.4|,|AN EXPERIMENTAL HYDRODYNAMIC INVESTIGA- TION OF THE INCEPTION OF VORTEX VENTILA- TION. John A. Ramsen. April 1957. 31p. diagrs., photos. (NACA TN 3903) |
|1.8.5|,|RESULTS OBTAINED DURING ACCELERATED TRANSONIC TESTS OF THE BELL XS-1 AIRPLANE INFUGHTS TO AMACHNUMBEROF 0.92. Hubert M. Drake, Milton D. McLaughlin, and Harold R. Goodman. April 19, 1948. 22p. diagrs., tab (NACA RM L8A05a) |
