|ocrSubjNumT|,|ocrTitle|
|1.5.3|,|INVESTIGATION OF THE NACA 4-(4)(06)-057-45A AND NACA 4-(4)(06)-057-45B TWO-BLADE SWEPT PROPELLERS AT FORWARD MACH NUMBERS TO 0.925. James B. Delano and Daniel E. Harrison. February 8, 1950. 44p. diagrs., photos. (NACA RM L9L05) |
|1.5.3|,|EFFECT OF COMPRESSIBILITY AND CAMBER AS DETERMINED FROM AN INVESTIGATION OF THE NACA 4-(3)(08)-03 AND 4-(5)(08)-03 TWO-BLADE PROPELLERS UP TO FORWARD MACH NUMBERS OF 0.925. Melvin M. Carmel, Francis G. Morgan, Jr. and Domenic A. Coppolino. June 29, 1950. 92p. diagrs., photo. (NACA BM L50D28) |
|1.5.3|,|A WIND-TUNNEL INVESTIGATION OF THE AERO- DYNAMIC CHARACTERISTICS OF A FULL-SCALE SWEPTBACK PROPELLER AND TWO RELATED STRAIGHT PROPELLERS. Albert J. Evans and George Liner. January 4, 1951. 102p. diagrs., photos., tab. (NACA RM L50J05) |
|1.5.3|,|THRUST LOADING OF THE NACA 3-(3)(Q5)-05 EIGHT -BLADE DUAL-ROTATING PROPELLER AS DETERMINED FROM WAKE SURVEYS. Robert J. Piatt, Jr. October 1952. 44p. diagrs., photo. (NACA RM L52I03) |
|1.5.3|,|INVESTIGATION OF AN NACA 4-(5)(05)-041 FOUR- BLADE PROPELLER WITH SEVERAL SPINNERS AT MACH NUMBERS UP TO 0.90. Robert M. Reynolds, Donald A. Buell and John H. Walker. December 1952. 86p. diagrs., photos., 6 tabs. (NACA RM A52I19a) |
|1.5.3|,|CALCULATION OF AERODYNAMIC FORCES ON AN INCLINED DUAL-ROTATING PROPELLER. John L. Crigler and Jean Oilman, Jr. June 1953. 24p. diagrs. (NACA RM L53D30) |
|1.5.4|,|INVESTIGATION OF THE NACA 4-(5)(08)-03 TWO- BLADE PROPELLER AT FORWARD MACH NUM- BERS TO 0.925. James B. Delano and Melvin M. Carmel. September 15, 1949. 61p. diagrs., photo. (NACA RM L9G06a) |
|1.5.4|,|EFFECT OF COMPRESSIBILITY AND CAMBER AS DETERMINED FROM AN INVESTIGATION OF THE NACA 4-(3)(08)-03 AND 4-(5)(08)-03 TWO-BLADE PROPELLERS UP TO FORWARD MACH NUMBERS OF 0.925. Melvin M. Carmel, Francis G. Morgan, Jr. and Domenic A. Coppolino. June 29, 1950. 92p. diagrs., photo. (NACA IM L50D28) |
|1.5.4|,|PROPELLER LIFT AND THRUST DISTRIBUTION FROM WAKE SURVEYS OF STAGNATION CONDI- TIONS. Robert E. Davidson. January 1952. 19p. diagrs. (NACA RM L51K29) |
|1.5.4|,|THRUST LOADING OF THE NACA 3-(3)(05)-05 EIGHT -BLADE DUAL-ROTATING PROPELLER AS DETERMINED FROM WAKE SURVEYS. Robert J. Piatt, Jr. October 1952. 44p. diagrs., photo. (NACA RM L52I03) |
|1.5.4|,|PRELIMINARY RESULTS FROM FLOW-FIELD MEASUREMENTS AROUND SINGLE AND TANDEM ROTORS IN THE LANGLEY FULL-SCALE TUNNEL. Harry H. Heyson. November 1954. 19p. diagrs., photos. (NACA TN 3242) |
|1.5.4|,|INVESTIGATION OF THE AERODYNAMIC CHARAC- TERISTICS OF A MODEL WING-PROPELLER COM- BINATION AND OF THE WING AND PROPELLER SEPARATELY AT ANGLES OF ATTACK UP TO 90°. JohnW. Draper and Richard E. Kuhn. November 1954. 72p. diagrs., photos., Ub. (NACA TN 3304) |
|1.5.4|,|AN INVESTIGATION OF A WING-PROPELLER CON- FIGURATION EMPLOYING LARGE-CHORD PLAIN FLAPS AND LARGE -DIAMETER PROPELLERS FOR LOW -SPEED FLIGHT AND VERTICAL TAKE-OFF. Richard E. Kuhn and John W. Draper. December 1954. 94p. diagrs., photos. (NACA TN 3307) |
|1.5.4|,|SOME EFFECTS OF PROPELLER OPERATION AND LOCATION ON ABILITY OF A WING WITH PLAIN FLAPS TO DEFLECT PROPELLER SLIPSTREAMS DOWNWARD FOR VERTICAL TAKE-OFF. John W. Draper and Richard E. Kuhn. January 1955. 28p. diagrs., photo. (NACA TN 3360) |
|1.5.4|,|INVESTIGATION OF EFFECTIVENESS OF LARGE - CHORD SLOTTED FLAPS IN DEFLECTING PROPELLER SLIPSTREAMS DOWNWARD FOR VERTICAL TAKE-OFF AND LOW -SPEED FLIGHT. Richard E. Kuhn and John W. Draper. January 1955. 42p. diagrs., photo., tab. (NACA TN 3364) |
|1.5.4|,|CIRCUMFERENTIAL DISTRIBUTION OF PROPELLER-SLIPSTREAM TOTAL-PRESSURE RISE AT ONE RADIAL STATION OF A TWIN- ENGINE TRANSPORT AIRPLANE. A. W. Vogeley and H. A. Hart. April 1955. 24p. diagrs., photos. (NACA TN 3432) |
|1.5.6|,|THE EFFECT OF BLADE-SECTION CAMBER ON THE STATIC CHARACTERISTICS OF THREE NACA PROPELLERS. John H. Wood and John M. Swihart. April 1952. 40p. diagrs., photos. (NACA RM L51L28) |
|1.5.6|,|ANALYTICAL STUDY OF STATIC AND LOW- SPEED PERFORMANCE OF THIN PROPELLERS USING TWO-SPEED GEAR RATIOS TO OBTAIN OPTIMUM ROTATIONAL SPEEDS. Jean Oilman, Jr. November 1952. 52p. diagrs., 4 tabs. (NACA RM L52I09) |
|1.5.6|,|AERODYNAMIC INVESTIGATION OF A FOUR- BLADE PROPELLER OPERATING THROUGH AN ANGLE-OF-ATTACK RANGE FROM 0° TO 180°. H. Clyde McLemore and Michael D. Cannon. June 1954. 62p. diagrs., photo. (NACA TN 3228) |
|1.5.6|,|THE EFFECTS OF VARIOUS PARAMETERS, INCLUDING MACH NUMBER, ON PROPELLER- BLADE FLUTTER WITH EMPHASIS ON STALL FLUTTER. John E. Baker. January 1955. 40p. diagrs., 3 tabs. (NACA TN 3357. Formerly RM L50L12b) |
|1.5.6|,|CIRCUMFERENTIAL DISTRIBUTION OF PROPELLER-SLIPSTREAM TOTAL -PRESSURE RISE AT ONE RADUL STATION OF A TWIN- ENGINE TRANSPORT AIRPLANE. A. W. Vogeley and H. A. Hart. April 1955. 24p. diagrs., photos. (NACA TN 3432) |
|1.5.6|,|ON THE CALCULATION OF THE 1- P OSCILLATING AERODYNAMIC LOADS ON SINGLE -ROTATION PROPELLERS IN PITCH ON TRACTOR AIRPLANES. Vernon L. Rogallo and Paul F. Yaggy. May 1955. 28p. diagrs., photo. (NACA TN 3395) |
|1.5.7|,|EFFECTS OF PROPELLER-SHANK GEOMETRY AND PROPELLER-SPINNER-JUNCTURE CONFIG- URATION ON CHARACTERISTICS OF AN NACA 1- SERIES COWLING-SPINNER COMBINATION WITH AN EIGHT -BLADE DUAL-ROTATION PROPELLER. Arvid L. Keith, Jr., Gene J. Bingham and Arnold J. Rubin. September 1951. 73p. diagrs., photos., 5 tabs. (NACA RM L51F26) |
|1.5.7|,|EFFECTS OF PROPELLER-SPINNER JUNCTURE ON THE PRESSURE -RECOVERY CHARACTERIS- TICS OF AN NACA 1 -SERIES D-TYPE COWL IN COMBINATION WITH A FOUR-BLADE SINGLE- ROTATION PROPELLER AT MACH NUMBERS UP TO 0.83 AND AT AN ANGLE OF ATTACK OF 0°. Robert I. Sammonds and Ashley J. Molk. June 1952. 45p. diagrs., photos., tab. (NACA RM A52D01a) |
|1.5.7|,|INVESTIGATION OF AN NACA 4-(5)(05)-041 FOUR- BLADE PROPELLER WITH SEVERAL SPINNERS AT MACH NUMBERS UP TO 0.90. Robert M. Reynolds, Donald A. Buell and John H. Walker. December 1952. 86p. diagrs., photos., 6 tabs. (NACA RM A52I19a) |
|1.5.7|,|EFFECTS OF COMPRESSIBILITy AT MACH NUM- BERS UP TO 0.8 ON INTERNAL-FLOW CHARAC- TERISTICS OF A COWLING-SPINNER COMBINA- TION EQUIPPED WITH AN EIGHT -BLADE DUAL- ROTATION PROPELLER. Gene J. Bingham and Arvid L. Keith, Jif. June 1953. 39p. diagrs., photos. (NACA RM L53E12) |
|1.6|,|AERODYNAMIC CHARACTERISTICS OF NACA0012 AIRFOIL SECTION AT ANGLES OF ATTACK FROM QO TO 180°. Chris C. Critzos, Harry H. Heyson and Robert W. Boswinkle, Jr. January 1955. 21p. diagrs. (NACA TN 3361) |
|1.6.1|,|REVIEW OF INFORMATION ON INDUCED FLOW OF A LIFTING ROTOR. Alfred Gessow. August 1954. 16p. diagrs., photo., tab. &lt;NACA TN 3238) |
|1.6.1|,|PRELIMINARY RESULTS FROM FLOW-FIELD MEASimEMENTS AROUND SINGLE AND TANDEM ROTORS IN THE LANGLEY FULL-SCALE TUNNEL. Harry H. Heyson. November 1954. 19p. diagrs., photos. (NACA TN 3242) |
|1.6.1|,|CHARTS FOR ESTIMATING PERFORMANCE OF HIGH-PERFORMANCE HEUCOPTERS. Alfred Gessow and Robert J. Tapscott. January 1955. 36p. diagrs. (NACA TN 3323) |
|1.6.1|,|A METHOD FOR STUDYING THE TRANSIENT BLADE -f LAPPING BEHAVIOR OF LIFTING ROTORS AT EXTREME OPERATING CONDITIONS. Alfred Gessow and Aimer D. Crim. January 1955. 27p. diagrs. (NACA TN 3366) |
|1.6.2|,|DESCRIPTION AND INVESTIGATION OF A DYNAMIC MODEL OF THE XH-17 TWO-BLADE JET-DRIVEN HELICOPTER. George W. Brooks and Maurice A. Sylvester. March 14, 1951. 49p. diagrs., photos., 6 tabs. (NACA RM L50I21) |
|1.6.2|,|WIND-TUNNEL STUDIES OF THE PERFORMANCE OF MULTIROTOR CONFIGURATIONS. Richard C. Dingeldeln. August 1954. lOp. diagrs., photo. (NACA TN 3236), |
|1.6.2|,|REVIEW OF INFORMATION ON INDUCED FLOW OF A LIFTING ROTOR. Alfred Gessow. August 1954. 16p. diagrs., photo., tab. (NACA TN 3238) |
|1.6.2|,|THE EFFECT OF CONTROL STIFFNESS AND FOR- WARD SPEED ON THE FLUTTER OF A 1/10-SCALE DYNAMIC MODEL OF A TWO-BLADE JET -DRIVEN HELICOPTER ROTOR. George W. Brooks and Maurice A. Sylvester. April 1955. 38p. diagrs., photo., 3 tabs. (NACA TN 3376) |
|1.6.2|,|A STUDY OF NORMAL ACCELERATIONS AND OPERATING CONDITIONS EXPERIENCED BY HELICOPTERS IN COMMERCIAL AND MILITARY OPERATIONS. Marlin E. Hazen. April 1955. 34p. diagrs., photos., 5 tabs. (NACA TN 3434) |
|1.6.2|,|A DYNAMIC-MODEL STUDY OF THE EFFECT OF ADDED WEIGHTS AND OTHER STRUCTURAL VAR- IATIONS ON THE BLADE BENDING STRAINS OF AN EXPERIMENTAL TWO-BLADE JET-DRIVEN HELI- COPTER IN HOVERING AND FORWARD FLIGHT. John Locke McCarty and George W. Brooks. May 1955. 1, 47p. diagrs., photo., 6 tabs. (NACA TN 3367) |
|1.6.2.1|,|REDUCTION OF HELICOPTER PARASITE DRAG. Robert D. Harrington. August 1954. 8p. diagrs. (NACA TN 3234) |
|1.6.2.1|,|WIND-TUNNEL STUDIES OF THE PERFORMANCE OF MULTIROTOR CONFIGURATIONS. Richard C. Dingeldeln. August 1954. 'lOp. diagrs., photo. (NACA TN 3236) |
|1.6.2.1|,|HOVERING PERFORMANCE OF A HELICOPTER ROTOR USING NACA 8-H-12 AIRFOIL SECTIONS. Robert D. Powell, Jr. August 1954. 14p. diagrs., photos. (NACA TN 3237) |
|1.6.2.1|,|PRELIMINARY RESULTS FROM FLOW-FIELD MEASUREMENTS AROUND SINGLE AND TANDEM ROTORS IN THE LANGLEY FULL-SCALE TUNNEL. Harry H. Heyson. November 1954. 19p. diagrs., photos. (NACA TN 3242) |
|1.7|,|EFFECT OF CURRENT DESIGN TRENDS ON AIR- PLANE SPINS AND RECOVERIES. Anshal I. Neihouse. January 1952. 6p. diagrs. (NACA RM L52A09) |
|1.7.1.1|,|FORCE AND LONGITUDINAL CONTROL CHARAC- TERISTICS OF A 1/16 - SCALE MODEL OF THE BELL XS-1 TRANSONIC RESEARCH AIRPLANE AT HIGH MACH NUMBERS. Axel T. Mattson. May 21, 1947. 32p. diagrs., photo., tab. (NACA RM L7A03) |
|1.7.1.1|,|HIGH-SPEED WIND-TUNNEL TESTS OF A 1/16- SCALE MODEL OF THE D-558 RESEARCH AIR- PLANE - DYNAMIC PRESSURE AND COMPARISON OF POINT AND EFFECTIVE DOWNWASH AT THE TAIL OF THE D-558-1. Harold L. Robinson. November 4, 1948. 27p. diagrs. (NACA RM L8H05) |
|1.7.1.1|,|AN ANALYSIS OF AVAILABLE DATA ON EFFECTS OF WING-FUSELAGE-TAIL AND WING-NACELLE INTERFERENCE ON THE DISTRIBUTION OF THE AIR LOAD AMONG COMPONENTS OF AIRPLANES. Bertram C. WoUner. April 11, 1949. 33p. diagrs., tab. (NACA RM L9B10) |
|1.7.1.1|,|WIND-TUNNEL INVESTIGATION AT LOW SPEED TO DETERMINE AERODYNAMIC PROPERTIES OF A JETTISONABLE NOSE SECTION WITH CIRCULAR CROSS SECTION. Roscoe H. Goodwin. May 19, 1950. 38p. diagrs., photos. (NACA RM L9J13) |
|1.7.1.1|,|THE CALCULATION OF THE PATH OF A JETTI- SONABLE NOSE SECTION, Roscoe H. Goodwin. September 7, 1950. 35p. diagrs. (NACA RM L50G18) |
|1.7.1.1|,|LOW -SPEED INVESTIGATION OF A 0.16-SCALE MODEL OF THE X-3 AIRPLANE - LONGITUDINAL CHARACTERISTICS. Noel K. Delany and Nora-Lpe F. Hayter. September 8, 1950. 80p. diagrs., photos., 2 tabs. (NACA RM A50G06) |
|1.7.1.1|,|A STUDY OF THE FLOW FIELD BEHIND THE TRI- ANGULAR HORIZONTAL TAIL OF A CANARD AIR- PLANE AT APPROXIMATELY THE VERTICAL- TAIL LOCATION BY MEANS OF A TUFT GRID. Joseph L. Johnson, Jr. October 1952. 18p. diagrs., tab. (NACA RM L52H11) |
|1.7.1.1|,|WING AND FUSELAGE LOADS MEASURED IN FLIGHT ON THE NORTH AMERICAN B-45 AND F-82 AIRPLANES. Paul W. Harper. February 1953. 35p. diagrs., 4 tabs. (NACA RM L52L09) |
|1.7.1.1|,|EFFECT OF HORIZONTAL-TAIL SPAN AND VERTICAL LOCATION ON THE AERODYNAMIC CHARACTERISTICS OF AN UNSWEPT TAIL ASSEMBLY IN SIDESLIP. Donald R. Riley. 1954. ii, 20p. diagrs., photos., tab. (NACA Rept. 1171. Formerly TN 2907) |
|1.7.1.1|,|REDUCTION OF HELICOPTER PARASITE DRAG. Robert D. Harrington. August 1954. 8p. diagrs. (NACA TN 3234) |
|1.7.1.1|,|CALCULATED SUBSONIC SPAN LOADS AND RESULTING STABILITY DERIVATIVES OF UN- SWEPT AND 45° SWEPTBACK TAIL SURFACES IN SIDESLIP AND IN STEADY ROLL. M. J. Queijo and Donald R. Riley. October 1954. llOp. diagrs., 2 tabs. (NACA TN 3245) |
|1.7.1.1|,|ARRANGEMENT OF FUSIFORM BODIES TO RE- DUCE THE WAVE DRAG AT SUPERSONIC SPEEDS. Morris D. Friedman and Doris Cohen. November 1954 23p. diagrs. (NACA TN 3345. Formerly RM A51I20) |
|1.7.1.1|,|THEORETICAL CALCULATIONS OF THE LATERAL STABILITY DERIVATIVES FOR TRIANGULAR VER- TICAL TAILS WITH SUBSONIC LEADING EDGES TRAVELING AT SUPERSONIC SPEEDS. Percy J. Bobbitt. December 1954. 68p. diagrs., photos., 5 tabs. (NACA TN 3240) |
|1.7.1.1|,|A THEORETICAL INVESTIGATION OF THE SHORT -PERIOD DYNAMIC LONGITUDINAL STABILITY OF AIRPLANE CONFIGURATIONS HAVING ELASTIC WINGS OF 0° TO 60° SWEEP- BACK. Milton D. McLaughlin. December 1954. 39p. diagrs., 2 tabs. (NACA TN 3251) |
|1.7.1.1|,|THEORETICAL CALCULATIONS OF THE PRES- SURES, FORCES, AND MOMENTS DUE TO VARIOUS LATERAL MOTIONS ACTING ON THIN ISOLATED VERTICAL TAILS WITH SUPERSONIC LEADING AND TRAILING EDGES. Kenneth Margolis. March 1955. 43p. diagrs., 10 tabs. (NACA TN 3373) |
|1.7.1.1.1|,|WIND-TUNNEL INVESTIGATION AT A MACH NUM- BER OF 1.53 OF AN AIRPLANE WITH A TRIANGU- LAR WING. Richard Scherrer and William R. Wlmbrow. January 23, 1948. 74p. diagrs., photos., 2 tabs. (NACA RM A7J05) |
|1.7.1.1.1|,|HIGH-SPEED WIND-TUNNEL TESTS OF A 1/16- SCALE MODEL OF THE D-558 RESEARCH AIR- PLANE. BASIC LONGITUDINAL STABILITY OF THE D-558-1. John B. Wright. May 12, 1948. 19p. diagrs.. t.b. (NACA RM L7K24) |
|1.7.1.1.1|,|HIGH-SPEED WIND-TUNNEL TESTS OF A 1/16- SCALE MODEL OF THE D-558 RESEARCH AIR- PLANE. LONGITUDINAL STABILITY AND CON- TROL OF THE D-558-1. John B. Wright. July 8, 1948. 47p. diagrs., tab. (NACA RM LaC23) |
|1.7.1.1.1|,|EFFECT OF WING SWEEP, TAPER, AND THICK- NESS RATIO ON THE TRANSONIC DRAG CHARAC- TERISTICS OF WING-BODY COMBINATIONS. Jim Rogers Thompson and Charles W. Mathews. December 31, 1948. 29p. diagrs,, photos., 2 tabs. (NACA RM L8K01) |
|1.7.1.1.1|,|AN ANALYSIS OF AVAILABLE DATA ON EFFECTS OF WING-FUSEIAGE-TAIL AND WING-NACELLE INTERFERENCE ON THE DISTRIBUITON OF THE AIR LOAD AMONG COMPONENTS OF AIRPLANES. Bertram C. Wollner. April 11, 1949. 33p. diagrs., tab. (NACA RM L9B10) |
|1.7.1.1.1|,|EFFECT OF SWEEPBACK ON THE LOW-SPEED STATIC AND ROLUNG STABILITY DERIVATIVES OF THIN TAPERED WINGS OF ASPECT RATIO 4. WiUlam Letko and Walter D. Wolhart. August 9, 1949. 36p. diagrs., photo. (NACA RM L9F14) |
|1.7.1.1.1|,|LATERAL-CONTROL INVESTIGATION OF FLAP- TYPE CONTROLS ON A WING WITH QUARTER - CHORD LINE SWEPT BACK 45°, ASPECT RATIO 4, TAPER RATIO 0.6, AND NACA 65A006 AIRFOIL SECTION. TRANSONIC -BUMP METHOD. Raymond D. Vogler. August 15, 1949. 22p. diagrs. (NACA RM L9F29a) |
|1.7.1.1.1|,|PRELIMINARY WIND-TUNNEL INVESTIGATION AT HIGH -SUBSONIC SPEEDS OF PLANING-TAIL, BLENDED, AND AIRFOIL -FOREBODY SWEPT HULLS. John M. Riebe and Richard G. MacLeod. September 12, 1949. 33p. diagrs., photos., 3 tabs. (NACA RM L9D01) |
|1.7.1.1.1|,|LOW-SPEED STATIC LATERAL STABILITY CHAR- ACTERISTICS OF A CANARD MODEL HAVING A 60° TRIANGULAR WING AND HORIZONTAL TAIL. William R. Bates. November 23, 1949. 29p. diagrs., tab. (NACA RM L9J12) |
|1.7.1.1.1|,|LATERAL-CONTROL INVESTIGATION OF FLAP- TYPE CONTROLS ON A WING WITH QUARTER- CHORD LINE SWEPT BACK 35°, ASPECT RATIO 4, TAPER RATIO 0.6, AND NACA 65A006 AIRFOIL SECTION. TRANSONIC-BUMP METHOD. Robert F. Thompson. January 25, 1950. 22p. diagrs., tab. (NACA RM L9L12a) |
|1.7.1.1.1|,|AERODYNAMIC CHARACTERISTICS WITH FIXED AND FREE TRANSITION OF A MODIFIED DELTA WING IN COMBINATION WITH A FUSELAGE AT HIGH SUBSONIC SPEEDS. Edward C. Polhamus and Thomas J. King, Jr. May 2, 1950. 19p. diagrs., photos. (NACARML50C21) |
|1.7.1.1.1|,|AERODYNAMIC CHARACTERISTICS AT A MACH NUMBSR OF 1.25 OF A 6-PERCENT-THICK TRIAN- GULAR WING AND 6- AND 9-PERCENT-THICK TRI- ANGULAR WINGS IN COMBINATION WriH A FUSE- LAGE. WING ASPECT RATIO 2.31, BICONVEX AIR- FOIL SECTIONS. Albert W. Hall and Garland J. Morris. May 5, 1950. 22p. diagrs., photo., 2 tabs. (NACA RM L50D05) |
|1.7.1.1.1|,|INVESTIGATION AT HIGH SUBSONIC SPEEDS OF METHODS OF ALLEVIATING THE ADVERSE INTERFERENCE AT THE ROOT OF A SWEPT- BACKWDJG. LeeE. Boddy. August 10, 1950. 31p. diagrs., photos. (NACA RM A50E26) |
|1.7.1.1.1|,|RESULTS OF FUGHT TESTS TO DETERMINE THE ZERO-LIFT DRAG CHARACTERISTICS OF A 60° DELTA WING WITH NACA 65-006 AIRFOIL SEC- TION AND VARIOUS DOUBLE -WEDGE SECTIONS AT MACH NUMBERS FROM 0.7 TO 1.6. Clement J. Welsh. August 11, 1950. 15p. diagrs., photo. (NACA RM L50F01) |
|1.7.1.1.1|,|INVESTIGATION AT TRANSONIC SPEEDS OF A 35-PERCENT -CHORD AILERON ON A TAPERED WEDGE-TYPE WING OF ASPECT RATIO 2.5 WITH AND WITHOUT A FUSELAGE. Thomas R. Turner and Joseph E. Fikes. September 8, 1950. 25p. diagrs. (NACA RM L50G13a) |
|1.7.1.1.1|,|LONGITUDINAL STABILITY AND CONTROL CHAR- ACTERISTICS AT HIGH-SUBSONIC SPEEDS OF TWO MODELS OF A TRANSONIC RESEARCH AIRPLANE WITH WINGS AND HORIZONTAL TAILS OF ASPECT RATIOS 4.2 AND 2. Arvo A. Luoma and John B. Wright. September 29, 1950. 134p. diagrs., photos., 3 tabs. (NACA RM L50H07) |
|1.7.1.1.1|,|AERODYNAMIC CHARACTERISTICS AT A MACH NUMBER OF 1.38 OF FOUR WiNGS OF ASPECT RATIO 4 HAVING QUARTER-CHORD SWEEP ANGLES OF 0°, 35°, 45°, AND 60°. WUllam B. Kemp, Jr., Kenneth W. Goodson and Robert A. Booth. October 10, 1950. 41p. diagrs., photos., tab. (NACA RM L50G14) |
|1.7.1.1.1|,|LOW-SPEED INVESTIGATION OF THE EFFECT OF SEVERAL FLAP AND SPOILER AILERONS ON THE LATERAL CHARACTERISTICS OF A 47.5° SWEPTBACK-WING - FUSELAGE COMBINATION AT A REYNOLDS NUMBER OF 4.4 x 10^. Jerome Pasamanick and Thomas B. Sellers. December 8, 1950. 57p. diaws., photo. (NACA RM L50J20) |
|1.7.1.1.1|,|LONGITUDINAL-CONTROL EFFECTIVENESS AND DOWNWASH CHARACTERISTICS AT A MACH NUM- BER OF 1.24 OF A 1/30-SCALE SEMISPAN MODEL OF THE BELL X-5 AIRPLANE AS DETERMINED BY THE NACA WING-FLOW METHOD: Richard H. Sawyer, Robert M. Kennedy and Garland J. Morris. January 8, 1951. 37p. diagrs., photos., tab. (NACA RM L50K15) |
|1.7.1.1.1|,|NOTE ON FLUTTER OF A 60° DELTA WING ENCOUNTERED AT LOW-SUPERSONIC SPEEDS DURING THE FLIGHT OF A ROCKET-PROPELLED MODEL. William T. Lauten, Jr. and Grady L. Mitcham. May 14, 1951. 21p. diagrs., photos., 5 tabs. (NACA RM L51B28) |
|1.7.1.1.1|,|AN EXPERIMENTAL STUDY AT MODERATE AND HIGH SUBSONIC SPEEDS OF THE FLOW OVER WINGS WITH 30° AND 45° OF SWEEPBACK IN CONJUNCTION WITH A FUSELAGE. Richard T. Whitcomb. June 15, 1951. 56p. diagrs., photos. (NACA RM L50K27) |
|1.7.1.1.1|,|AN EXPERIMENTAL STUDY OF MODERATE AND HIGH SUBSONIC SPEEDS OF THE FLOW OVER WINGS WITH 30° AND 45° OF SWEEPFORWARD IN CONJUNCTION WITH A FUSELAGE. Richard T. Whitcomb. June 15, 1951. 47p. diagrs., photo. (NACA RM L50K28) |
|1.7.1.1.1|,|AN EXPERIMENTAL STUDY OF MODERATE AND HIGH SUBSONIC SPEEDS OF THE FLOW OVER AN UNSWEPT WING IN CONJUNCTION WITH A FUSE- LAGE. Richard T. Whitcomb. June 18, 1951. 35p. diagrs., photos. (NACA RM L50L07) |
|1.7.1.1.1|,|CONTRIBUTIONS OF WING, TAIL, AND FUSELAGE TO THE AERODYNAMIC CHARACTERISTICS OF A SEMISPAN MODEL OF A SUPERSONIC AIRPLANE CONFIGURATION AT TRANSONIC SPEEDS FROM TESTS BY THE NACA WING-FLOW METHOD. Norman S. Sllsby and James M. McKay. July 1951. 34p. diagrs., photos., tab. (NACA RM L51E01) |
|1.7.1.1.1|,|COMPARISON OF AIRFOIL SECTIONS ON TWO TRIANGULAR-WING-FUSELAGE CONFIGURATIONS AT TRANSONIC SPEEDS FROM TESTS BY THE NACA WING-FLOW METHOD. Albert W. Hall and James M. McKay. August 1951. 23p. diagrs., photo., tab. (NACARM L51F01) |
|1.7.1.1.1|,|THE EFFECTS ON THE AERODYNAMIC CHARAC- TERISTICS OF REVERSING THE WING OF A TRI- ANGULAR WING-BODY COMBINATION AT TRAN- SONIC SPEEDS AS DETERMINED BY THE NACA WING-FLOW METHOD. James M. McKay and Albert W. Hall. October 1951. 22p. diagrs., photo., 2 tabs. (NACA RM L51H23) |
|1.7.1.1.1|,|LOAD DISTRIBUTION OVER A FUSELAGE IN COM- BINATION WITH A SWEPT WING AT SMALL ANGLES OF ATTACK AND TRANSONIC SPEEDS. Maurice D. White and Bonne C. Look. November 1951. 26p. diagrs., photo., tab. (NACA RM A51H15) |
|1.7.1.1.1|,|SUMMARY OF RESULTS OBTAINED BY TRANSONIC -BUMP METHOD ON EFFECTS OF PLAN FORM AND THICKNESS OF LIFT AND DRAG CHARACTERISTICS OF WINGS AT TRANSONIC SPEEDS. Edward C. Polhamus. November 1951. 33p. diagrs., tab. (NACA RM L51H30) |
|1.7.1.1.1|,|INVESTIGATION OF THE DISTRIBUTION OF UFT, DRAG, AND PITCHING MOMENT BETWEEN THE WING AND FUSELAGE OF A 1/30-SCALE SEMI- SPAN MODEL OF THE BELL X-5 AIRPLANE AT A MACH NUMBER OF 1. 24 BY THE NACA WDJG- FLOW METHOD. Norman S. Silsby and Garland J. Morris. January 1952. 32p. diagrs. , photos. , tab. (NACA RM L51K27) |
|1.7.1.1.1|,|THE EFFECTIVENESS OF WING VORTEX GENER- ATORS IN IMPROVING THE MANEUVERING CHAR- ACTERISTICS OF A SWEPT-WING AIRPLANE AT TRANSONIC SPEEDS. Norman M. McFadden, George A. Rathert, Jr. and Richard S. Bray. February 1952. 45p. photos., diagrs., tab. (NACA RM A51J18) |
|1.7.1.1.1|,|LOW-SPEED STATIC LONGITUDINAL STABILITY AND CONTROL CHARACTERISTICS OF 60° TRIANGULAR -WING AND MODIFIED 60° TRIANGULAR-WING MODELS HAVING HALF- DELTA AND HALF-DLAMOND TIP CONTROLS. Jacob H. Lichtenstein and Byron M. Jaquet. February 1952. 36p. diagrs., photos., tab. (NACA RM L51K08) |
|1.7.1.1.1|,|THE INTERFERENCE EFFECTS OF A BODY ON THE SPANWISE LOAD DISTRIBUTIONS OF TWO 45° SWEPTBACK WINGS OF ASPECT RATIO 8 FROM LOW -SPEED TESTS AT A REYNOLDS NUMBER OF 4 X 10^. Albert P. Martina. February 1952. 48p. diagrs., photo., 2 tabs. (NACA RM L51K23) |
|1.7.1.1.1|,|THE EFFECTS ON THE AERODYNAMIC CHARAC- TERISTICS OF VARYING THE WING THICKNESS RATIO OF A TRIANGULAR WING-BODY CONFIG- URATION AT TRANSONIC SPEEDS FROM TESTS BY THE NACA WING-FLOW METHOD. Albert W. Hall and James M. McKay. April 1952. 27p. diagrs., photo., 2 tabs. (NACA RM L52B18) |
|1.7.1.1.1|,|SMALL-SCALE TRANSONIC INVESTIGATION OF THE EFFECTS OF PARTIAL-SPAN LEADING-EDGE CAMBER ON THE AERODYNAMIC CHARACTERIS- TICS OF A 50° 38' SWEPTBACK WING OF ASPECT RATIO 2.98. William J. Alford, Jr. and Andrew L. Byrnes, Jr. June 1952. 28p. diagrs., photo., tab. (NACA RM L52D08a) |
